,callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,org_name,org_latitude_deg,org_longitude_deg,org_elevation_ft,org_continent,org_iso_country,org_iso_region,org_municipality,org_gps_code,org_iata_code,org_local_code,dst_name,dst_latitude_deg,dst_longitude_deg,dst_elevation_ft,dst_continent,dst_iso_country,dst_iso_region,dst_municipality,dst_gps_code,dst_iata_code,dst_local_code
651665,JAL15,,868034,JA737J,B77W,KLAX,RJTT,2020-03-30 20:49:36+00:00,2020-03-31 08:18:02+00:00,20200331,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,
651676,AAL1740,AA1740,ad9f7f,N977UY,A321,KCLT,KSAN,2020-03-30 20:50:37+00:00,2020-03-31 01:59:22+00:00,20200331,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,748.0,,US,US-NC,Charlotte,KCLT,CLT,CLT,San Diego International Airport,32.7336006165,-117.190002441,17.0,,US,US-CA,San Diego,KSAN,SAN,SAN
651682,UAL420,,a58de0,N457UA,A320,KEWR,KLAS,2020-03-30 20:51:22+00:00,2020-03-31 02:05:24+00:00,20200331,Newark Liberty International Airport,40.69250106811523,-74.168701171875,18.0,,US,US-NJ,Newark,KEWR,EWR,EWR,McCarran International Airport,36.08010101,-115.15200039999999,2181.0,,US,US-NV,Las Vegas,KLAS,LAS,LAS
651683,BCS972,QY972,3c70aa,D-ALEJ,A332,EGNX,KCVG,2020-03-30 20:51:26+00:00,2020-03-31 04:38:55+00:00,20200331,East Midlands Airport,52.8311004639,-1.32806003094,306.0,EU,GB,GB-ENG,Nottingham,EGNX,EMA,,Cincinnati Northern Kentucky International Airport,39.0488014221,-84.6678009033,896.0,,US,US-KY,Cincinnati,KCVG,CVG,CVG
651684,UAL1603,UA1603,a837a7,N62896,B739,KORD,KPHX,2020-03-30 20:51:38+00:00,2020-03-31 00:16:52+00:00,20200331,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD,Phoenix Sky Harbor International Airport,33.43429946899414,-112.01200103759766,1135.0,,US,US-AZ,Phoenix,KPHX,PHX,PHX
651685,NKS564,NK564,a69cb7,N525NK,A319,KSAN,KORD,2020-03-30 20:51:38+00:00,2020-03-31 00:20:52+00:00,20200331,San Diego International Airport,32.7336006165,-117.190002441,17.0,,US,US-CA,San Diego,KSAN,SAN,SAN,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
651696,SWA557,WN557,abadf9,N8514F,B738,KMDW,KSAN,2020-03-30 20:53:06+00:00,2020-03-31 00:51:14+00:00,20200331,Chicago Midway International Airport,41.785999,-87.752403,620.0,,US,US-IL,Chicago,KMDW,MDW,MDW,San Diego International Airport,32.7336006165,-117.190002441,17.0,,US,US-CA,San Diego,KSAN,SAN,SAN
651698,SWQ2583,,a6ce5a,N538CC,,SKBO,KATL,2020-03-30 20:53:19+00:00,2020-03-31 01:30:41+00:00,20200331,El Dorado International Airport,4.70159,-74.1469,8361.0,SA,CO,CO-CUN,Bogota,SKBO,BOG,BOG,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL
651707,UAL1889,,a5d927,N476UA,A320,KORD,KSAN,2020-03-30 20:54:52+00:00,2020-03-31 00:49:36+00:00,20200331,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD,San Diego International Airport,32.7336006165,-117.190002441,17.0,,US,US-CA,San Diego,KSAN,SAN,SAN
651708,THA930,TG930,8852a6,HS-TUF,A388,VTBS,LFPG,2020-03-30 20:54:59+00:00,2020-03-31 08:25:34+00:00,20200331,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,,Charles de Gaulle International Airport,49.012798,2.55,392.0,EU,FR,FR-IDF,Paris,LFPG,CDG,
651712,AAL1653,AA1653,ad90a3,N973UY,A321,KLAX,SC08,2020-03-30 20:55:14+00:00,2020-03-31 00:30:27+00:00,20200331,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Bethel-Lake Wylie Airport,35.050096999999994,-81.137299,670.0,,US,US-SC,York,,,
651715,VIR206,VS206,4072ea,,,EGLL,VHHH,2020-03-30 20:55:39+00:00,2020-03-31 08:15:58+00:00,20200331,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
651717,AAL1216,AA1216,a6c4d7,N535UW,A321,KEWR,KPHX,2020-03-30 20:55:43+00:00,2020-03-31 02:00:51+00:00,20200331,Newark Liberty International Airport,40.69250106811523,-74.168701171875,18.0,,US,US-NJ,Newark,KEWR,EWR,EWR,Phoenix Sky Harbor International Airport,33.43429946899414,-112.01200103759766,1135.0,,US,US-AZ,Phoenix,KPHX,PHX,PHX
651721,AAL50,AA50,a9b275,N724AN,B77W,KDFW,EGLL,2020-03-30 20:56:16+00:00,2020-03-31 05:16:58+00:00,20200331,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
651722,UAE9871,,8963a1,A6-EFN,B77L,OMDW,OMDB,2020-03-30 20:56:20+00:00,2020-03-31 15:45:04+00:00,20200331,Al Maktoum International Airport,24.896356,55.161389,114.0,AS,AE,AE-DU,Jebel Ali,OMDW,DWC,,Dubai International Airport,25.252799987800003,55.3643989563,62.0,AS,AE,AE-DU,Dubai,OMDB,DXB,
651725,AAL2755,AA2755,a10d82,N167US,A321,KSEA,KDFW,2020-03-30 20:56:39+00:00,2020-03-31 00:05:27+00:00,20200331,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW
651727,GTI3731,5Y3731,a0c3b6,N1487A,,KPDX,1OA6,2020-03-30 20:56:58+00:00,2020-03-31 00:26:19+00:00,20200331,Portland International Airport,45.58869934,-122.59799960000001,31.0,,US,US-OR,Portland,KPDX,PDX,PDX,Frith Airport,39.33620071411133,-84.0457992553711,910.0,,US,US-OH,Morrow,1OA6,,1OA6
651731,SKW3324,OO3324,a1388c,N178SY,E75L,KDAL,KSEA,2020-03-30 20:57:17+00:00,2020-03-31 01:15:39+00:00,20200331,Dallas Love Field,32.847099,-96.851799,487.0,,US,US-TX,Dallas,KDAL,DAL,DAL,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA
651733,UPS2964,5X2964,a30626,N294UP,MD11,KSDF,KRIR,2020-03-30 20:57:47+00:00,2020-03-31 00:58:19+00:00,20200331,Louisville Muhammad Ali International Airport,38.1744,-85.736,501.0,,US,US-KY,Louisville,KSDF,SDF,SDF,Flabob Airport,33.989700317382805,-117.41100311279295,764.0,,US,US-CA,Riverside/Rubidoux/,KRIR,,RIR
651743,KAL541,KE541,71c252,HL8252,B77L,RKSI,LOWW,2020-03-30 20:59:03+00:00,2020-03-31 07:38:43+00:00,20200331,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Vienna International Airport,48.110298156738004,16.569700241089002,600.0,EU,AT,AT-9,Vienna,LOWW,VIE,
651744,AAL2714,AA2714,ac5cd7,N896NN,B738,KPDX,KDFW,2020-03-30 20:59:03+00:00,2020-03-31 00:03:50+00:00,20200331,Portland International Airport,45.58869934,-122.59799960000001,31.0,,US,US-OR,Portland,KPDX,PDX,PDX,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW
651748,QTR7453,,06a052,A7-BAA,B77W,OTHH,KIAD,2020-03-30 20:59:23+00:00,2020-03-31 10:28:57+00:00,20200331,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,,Washington Dulles International Airport,38.94449997,-77.45580292,312.0,,US,US-DC,Washington,KIAD,IAD,IAD
651752,NKS731,NK731,a8a7f1,N657NK,A321,KORD,KLAX,2020-03-30 20:59:57+00:00,2020-03-31 01:01:27+00:00,20200331,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
651754,ASA2,AS2,acd650,N926VA,,KSEA,KDCA,2020-03-30 21:00:16+00:00,2020-03-31 01:14:50+00:00,20200331,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA,Ronald Reagan Washington National Airport,38.8521,-77.037697,15.0,,US,US-DC,Washington,KDCA,DCA,DCA
651755,SWA1574,,abad94,N8511K,B738,KBWI,KPHX,2020-03-30 21:00:42+00:00,2020-03-31 03:58:05+00:00,20200331,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,146.0,,US,US-MD,Baltimore,KBWI,BWI,BWI,Phoenix Sky Harbor International Airport,33.43429946899414,-112.01200103759766,1135.0,,US,US-AZ,Phoenix,KPHX,PHX,PHX
651757,QXE2225,QX2225,a83920,N629QX,E75L,KAUS,KSAN,2020-03-30 21:00:54+00:00,2020-03-31 00:17:50+00:00,20200331,Austin Bergstrom International Airport,30.194499969482425,-97.6698989868164,542.0,,US,US-TX,Austin,KAUS,AUS,AUS,San Diego International Airport,32.7336006165,-117.190002441,17.0,,US,US-CA,San Diego,KSAN,SAN,SAN
651758,ASA33,AS33,a29cbf,N268AK,B739,KBOS,KPDX,2020-03-30 21:00:57+00:00,2020-03-31 02:37:39+00:00,20200331,General Edward Lawrence Logan International Airport,42.36429977,-71.00520325,20.0,,US,US-MA,Boston,KBOS,BOS,BOS,Portland International Airport,45.58869934,-122.59799960000001,31.0,,US,US-OR,Portland,KPDX,PDX,PDX
651759,GEC8191,LH8191,3c70c3,D-ALFC,B77L,KORD,EDDF,2020-03-30 21:00:59+00:00,2020-03-31 05:04:29+00:00,20200331,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
651763,ACA872,AC872,c0173e,C-FIUV,B77W,CYYZ,EDDF,2020-03-30 21:01:33+00:00,2020-03-31 04:12:44+00:00,20200331,Lester B. Pearson International Airport,43.6772003174,-79.63059997559999,569.0,,CA,CA-ON,Toronto,CYYZ,YYZ,YYZ,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
651765,CSN471,CZ471,7807bb,B-2080,B77L,PANC,KHHR,2020-03-30 21:02:08+00:00,2020-03-31 01:28:55+00:00,20200331,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC,Jack Northrop Field Hawthorne Municipal Airport,33.922798,-118.334999,66.0,,US,US-CA,Hawthorne,KHHR,HHR,HHR
651767,JBU877,B6877,aa099e,N746JB,A320,KBOS,KLAS,2020-03-30 21:02:16+00:00,2020-03-31 02:19:09+00:00,20200331,General Edward Lawrence Logan International Airport,42.36429977,-71.00520325,20.0,,US,US-MA,Boston,KBOS,BOS,BOS,McCarran International Airport,36.08010101,-115.15200039999999,2181.0,,US,US-NV,Las Vegas,KLAS,LAS,LAS
651770,EIN122,EI122,4ca842,EI-ELA,A333,KORD,EIDW,2020-03-30 21:02:22+00:00,2020-03-31 03:54:26+00:00,20200331,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD,Dublin Airport,53.421299,-6.27007,242.0,EU,IE,IE-D,Dublin,EIDW,DUB,
651772,ALK504,UL504,77058f,4R-ALO,A333,EGLL,VCBI,2020-03-30 21:02:38+00:00,2020-03-31 07:05:52+00:00,20200331,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Bandaranaike International Colombo Airport,7.180759906768799,79.88410186767578,30.0,AS,LK,LK-1,Colombo,VCBI,CMB,
651774,KAL9207,KE9207,71be02,HL7602,B744,RKSI,KLAX,2020-03-30 21:02:56+00:00,2020-03-31 07:31:26+00:00,20200331,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
651779,SWA695,,abc012,N8560Z,,KFLL,KPHX,2020-03-30 21:03:38+00:00,2020-03-31 01:52:40+00:00,20200331,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,9.0,,US,US-FL,Fort Lauderdale,KFLL,FLL,FLL,Phoenix Sky Harbor International Airport,33.43429946899414,-112.01200103759766,1135.0,,US,US-AZ,Phoenix,KPHX,PHX,PHX
651781,UAL2802,UA2802,a31a56,N29977,,KORD,EDDF,2020-03-30 21:03:40+00:00,2020-03-31 05:12:50+00:00,20200331,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
651787,LTG8442,M38442,e47e96,PR-ABB,B763,SBGR,KMIA,2020-03-30 21:04:40+00:00,2020-03-31 04:57:24+00:00,20200331,Guarulhos - Governador Andr茅 Franco Montoro International Airport,-23.435556411743164,-46.47305679321289,2459.0,SA,BR,BR-SP,S茫o Paulo,SBGR,GRU,,Miami International Airport,25.79319953918457,-80.29060363769531,8.0,,US,US-FL,Miami,KMIA,MIA,MIA
651798,AAL306,AA306,a01c37,N106NN,A321,KJFK,KLAX,2020-03-30 21:05:50+00:00,2020-03-31 02:47:53+00:00,20200331,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
651802,ASA241,AS241,a2d573,N282AK,,KPDX,PANC,2020-03-30 21:06:03+00:00,2020-03-31 00:23:14+00:00,20200331,Portland International Airport,45.58869934,-122.59799960000001,31.0,,US,US-OR,Portland,KPDX,PDX,PDX,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC
651803,SWA1275,WN1275,abc3ec,N8571Z,,KTPA,34CO,2020-03-30 21:06:04+00:00,2020-03-31 00:46:22+00:00,20200331,Tampa International Airport,27.975500106811523,-82.533203125,26.0,,US,US-FL,Tampa,KTPA,TPA,TPA,Simons Airport,39.716400146484375,-104.73200225830078,5525.0,,US,US-CO,Aurora,34CO,,34CO
651813,DAL2076,DL2076,a4996b,,,KATL,KSLC,2020-03-30 21:06:45+00:00,2020-03-31 01:02:53+00:00,20200331,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL,Salt Lake City International Airport,40.78839874267578,-111.97799682617188,4227.0,,US,US-UT,Salt Lake City,KSLC,SLC,SLC
651819,QTR230,QR230,06a0b1,A7-BCM,B788,UUDD,OTHH,2020-03-30 21:07:29+00:00,2020-03-31 01:29:01+00:00,20200331,Domodedovo International Airport,55.40879821777344,37.90629959106445,588.0,EU,RU,RU-MOS,Moscow,UUDD,DME,,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,
651821,AAL815,AA815,ad9b28,N976NN,B738,KORD,KPHX,2020-03-30 21:07:37+00:00,2020-03-31 00:35:06+00:00,20200331,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD,Phoenix Sky Harbor International Airport,33.43429946899414,-112.01200103759766,1135.0,,US,US-AZ,Phoenix,KPHX,PHX,PHX
651825,SOO948,9S948,a95ca4,N702GT,B77L,PANC,KCVG,2020-03-30 21:08:12+00:00,2020-03-31 02:54:41+00:00,20200331,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC,Cincinnati Northern Kentucky International Airport,39.0488014221,-84.6678009033,896.0,,US,US-KY,Cincinnati,KCVG,CVG,CVG
651828,SIA321,SQ321,76cef7,9V-SWW,B77W,EGLL,WSSS,2020-03-30 21:08:20+00:00,2020-03-31 09:31:34+00:00,20200331,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,
651832,ASA765,AS765,a6b7ec,N532AS,B738,KBWI,KSEA,2020-03-30 21:08:41+00:00,2020-03-31 02:29:27+00:00,20200331,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,146.0,,US,US-MD,Baltimore,KBWI,BWI,BWI,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA
651834,NKS327,NK327,a8ebca,N674NK,A321,KIAH,KLAX,2020-03-30 21:08:48+00:00,2020-03-31 00:32:18+00:00,20200331,George Bush Intercontinental Houston Airport,29.98439979553223,-95.34140014648438,97.0,,US,US-TX,Houston,KIAH,IAH,IAH,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
651837,ACA7150,AC7150,c02ed9,C-FRTG,B789,CYYZ,EDDF,2020-03-30 21:09:09+00:00,2020-03-31 04:18:29+00:00,20200331,Lester B. Pearson International Airport,43.6772003174,-79.63059997559999,569.0,,CA,CA-ON,Toronto,CYYZ,YYZ,YYZ,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
651838,ABW253,,4243d0,VQ-BVR,B748,VHHH,EHAM,2020-03-30 21:09:12+00:00,2020-03-31 15:43:17+00:00,20200331,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
651839,SWA608,WN608,a2bec7,N276WN,B737,KPHL,KDAL,2020-03-30 21:09:17+00:00,2020-03-31 00:28:59+00:00,20200331,Philadelphia International Airport,39.87189865112305,-75.24109649658203,36.0,,US,US-PA,Philadelphia,KPHL,PHL,PHL,Dallas Love Field,32.847099,-96.851799,487.0,,US,US-TX,Dallas,KDAL,DAL,DAL
651841,ASA753,AS753,a59d63,N461AS,B739,KRDU,KSEA,2020-03-30 21:09:20+00:00,2020-03-31 02:58:16+00:00,20200331,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,435.0,,US,US-NC,Raleigh/Durham,KRDU,RDU,RDU,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA
651843,UAL305,,a20433,N229UA,B772,KORD,KSFO,2020-03-30 21:09:48+00:00,2020-03-31 01:11:54+00:00,20200331,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD,San Francisco International Airport,37.61899948120117,-122.375,13.0,,US,US-CA,San Francisco,KSFO,SFO,SFO
651844,DAL887,DL887,aaf111,N804DN,B739,KATL,KPDX,2020-03-30 21:09:54+00:00,2020-03-31 02:15:54+00:00,20200331,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL,Portland International Airport,45.58869934,-122.59799960000001,31.0,,US,US-OR,Portland,KPDX,PDX,PDX
651848,BAW27,BA27,40621c,G-STBB,B77W,EGLL,VHHH,2020-03-30 21:10:21+00:00,2020-03-31 08:36:55+00:00,20200331,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
651855,UAL741,,aa92fb,N78004,B772,KEWR,KSFO,2020-03-30 21:11:09+00:00,2020-03-31 02:39:58+00:00,20200331,Newark Liberty International Airport,40.69250106811523,-74.168701171875,18.0,,US,US-NJ,Newark,KEWR,EWR,EWR,San Francisco International Airport,37.61899948120117,-122.375,13.0,,US,US-CA,San Francisco,KSFO,SFO,SFO
651858,SKW5868,OO5868,a1bee0,N211SY,E75L,KAUS,KLAX,2020-03-30 21:11:40+00:00,2020-03-31 00:26:29+00:00,20200331,Austin Bergstrom International Airport,30.194499969482425,-97.6698989868164,542.0,,US,US-TX,Austin,KAUS,AUS,AUS,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
651862,UAL522,,ab819c,N840UA,A319,KDCA,KIAH,2020-03-30 21:12:22+00:00,2020-03-31 00:20:23+00:00,20200331,Ronald Reagan Washington National Airport,38.8521,-77.037697,15.0,,US,US-DC,Washington,KDCA,DCA,DCA,George Bush Intercontinental Houston Airport,29.98439979553223,-95.34140014648438,97.0,,US,US-TX,Houston,KIAH,IAH,IAH
651863,ACA118,AC118,c03325,C-FTJO,A320,CYVR,CYYZ,2020-03-30 21:12:27+00:00,2020-03-31 01:16:01+00:00,20200331,Vancouver International Airport,49.193901061999995,-123.183998108,14.0,,CA,CA-BC,Vancouver,CYVR,YVR,,Lester B. Pearson International Airport,43.6772003174,-79.63059997559999,569.0,,CA,CA-ON,Toronto,CYYZ,YYZ,YYZ
651868,AAL2542,AA2542,a08a1a,N134AN,A321,KBOS,KLAX,2020-03-30 21:13:11+00:00,2020-03-31 03:04:48+00:00,20200331,General Edward Lawrence Logan International Airport,42.36429977,-71.00520325,20.0,,US,US-MA,Boston,KBOS,BOS,BOS,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
651869,SCX122,SY122,ab5db8,N831SY,,KDFW,KLAS,2020-03-30 21:13:27+00:00,2020-03-31 00:00:59+00:00,20200331,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW,McCarran International Airport,36.08010101,-115.15200039999999,2181.0,,US,US-NV,Las Vegas,KLAS,LAS,LAS
651870,UAL479,UA479,a11ba0,N17002,,KLAX,KEWR,2020-03-30 21:13:33+00:00,2020-03-31 01:24:49+00:00,20200331,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Newark Liberty International Airport,40.69250106811523,-74.168701171875,18.0,,US,US-NJ,Newark,KEWR,EWR,EWR
651873,AAL685,AA685,a1057a,N165NN,A321,KDCA,KPHX,2020-03-30 21:13:47+00:00,2020-03-31 02:11:25+00:00,20200331,Ronald Reagan Washington National Airport,38.8521,-77.037697,15.0,,US,US-DC,Washington,KDCA,DCA,DCA,Phoenix Sky Harbor International Airport,33.43429946899414,-112.01200103759766,1135.0,,US,US-AZ,Phoenix,KPHX,PHX,PHX
651874,DLH507,LH507,3c4b30,D-ABYP,B748,SBGR,EDDF,2020-03-30 21:13:48+00:00,2020-03-31 07:43:43+00:00,20200331,Guarulhos - Governador Andr茅 Franco Montoro International Airport,-23.435556411743164,-46.47305679321289,2459.0,SA,BR,BR-SP,S茫o Paulo,SBGR,GRU,,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
651881,ASA15,AS15,a22642,N238AK,B739,KBOS,KSEA,2020-03-30 21:14:35+00:00,2020-03-31 02:35:51+00:00,20200331,General Edward Lawrence Logan International Airport,42.36429977,-71.00520325,20.0,,US,US-MA,Boston,KBOS,BOS,BOS,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA
651887,AAL1342,AA1342,a07177,N128AN,A321,KDCA,KDFW,2020-03-30 21:15:07+00:00,2020-03-31 00:35:14+00:00,20200331,Ronald Reagan Washington National Airport,38.8521,-77.037697,15.0,,US,US-DC,Washington,KDCA,DCA,DCA,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW
651897,ASA1002,AS1002,acc774,N922VA,A21N,KDCA,KSFO,2020-03-30 21:16:16+00:00,2020-03-31 03:05:20+00:00,20200331,Ronald Reagan Washington National Airport,38.8521,-77.037697,15.0,,US,US-DC,Washington,KDCA,DCA,DCA,San Francisco International Airport,37.61899948120117,-122.375,13.0,,US,US-CA,San Francisco,KSFO,SFO,SFO
651899,SWA1104,WN1104,aaaa1e,N7867A,,KDEN,KPHX,2020-03-30 21:16:22+00:00,2020-03-31 01:29:37+00:00,20200331,Denver International Airport,39.861698150635,-104.672996521,5431.0,,US,US-CO,Denver,KDEN,DEN,DEN,Phoenix Sky Harbor International Airport,33.43429946899414,-112.01200103759766,1135.0,,US,US-AZ,Phoenix,KPHX,PHX,PHX
651904,SWA2637,WN2637,abd19e,N8603F,B738,KAUS,KLAS,2020-03-30 21:16:35+00:00,2020-03-31 00:03:57+00:00,20200331,Austin Bergstrom International Airport,30.194499969482425,-97.6698989868164,542.0,,US,US-TX,Austin,KAUS,AUS,AUS,McCarran International Airport,36.08010101,-115.15200039999999,2181.0,,US,US-NV,Las Vegas,KLAS,LAS,LAS
651907,ASA545,AS545,a2f584,N290AK,,KPDX,KJFK,2020-03-30 21:17:14+00:00,2020-03-31 01:43:55+00:00,20200331,Portland International Airport,45.58869934,-122.59799960000001,31.0,,US,US-OR,Portland,KPDX,PDX,PDX,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK
651909,ASA17,AS17,a66ca5,N513AS,B738,KPHL,KSEA,2020-03-30 21:17:22+00:00,2020-03-31 02:47:27+00:00,20200331,Philadelphia International Airport,39.87189865112305,-75.24109649658203,36.0,,US,US-PA,Philadelphia,KPHL,PHL,PHL,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA
651913,UAL1897,UA1897,aa3ae4,N75853,B753,KLAX,KORD,2020-03-30 21:17:40+00:00,2020-03-31 00:37:53+00:00,20200331,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
651915,THA970,TG970,885178,HS-TKX,B77W,VTBS,LSZH,2020-03-30 21:18:25+00:00,2020-03-31 08:16:59+00:00,20200331,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,,Z眉rich Airport,47.464698999999996,8.54917,1416.0,EU,CH,CH-ZH,Zurich,LSZH,ZRH,
651916,KLM168,KL168,484561,PH-BVD,B77W,KATL,EHAM,2020-03-30 21:18:26+00:00,2020-03-31 05:20:20+00:00,20200331,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
