,callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,org_name,org_latitude_deg,org_longitude_deg,org_elevation_ft,org_continent,org_iso_country,org_iso_region,org_municipality,org_gps_code,org_iata_code,org_local_code,dst_name,dst_latitude_deg,dst_longitude_deg,dst_elevation_ft,dst_continent,dst_iso_country,dst_iso_region,dst_municipality,dst_gps_code,dst_iata_code,dst_local_code
617322,PDT4961,,a8a309,N656AE,E145,PA20,KCLT,2020-03-27 09:20:09+00:00,2020-03-27 10:26:54+00:00,20200327,Thermal G. Ranch Gliderport,42.020599365200006,-80.070602417,1430.0,,US,US-PA,Erie,,,03G,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,748.0,,US,US-NC,Charlotte,KCLT,CLT,CLT
617323,VOZ672,VA672,7c1c5d,VH-FVZ,AT76,YSSY,YSCB,2020-03-27 09:20:32+00:00,2020-03-27 09:59:12+00:00,20200327,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,,Canberra International Airport,-35.30690002441406,149.19500732421875,1886.0,OC,AU,AU-ACT,Canberra,YSCB,CBR,
617324,UPS996,5X996,a2dea7,N284UP,MD11,KONT,KBFI,2020-03-27 09:21:00+00:00,2020-03-27 11:24:29+00:00,20200327,Ontario International Airport,34.05599975585937,-117.60099792480469,944.0,,US,US-CA,Ontario,KONT,ONT,ONT,Boeing Field King County International Airport,47.52999877929688,-122.302001953125,21.0,,US,US-WA,Seattle,KBFI,BFI,BFI
617325,BAW38DB,BA833,4077e0,G-NEOW,A21N,EIDW,EGLL,2020-03-27 09:21:11+00:00,2020-03-27 10:05:57+00:00,20200327,Dublin Airport,53.421299,-6.27007,242.0,EU,IE,IE-D,Dublin,EIDW,DUB,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
617326,GLO1922,G31922,e495cc,,,SBCO,SBBR,2020-03-27 09:21:13+00:00,2020-03-27 11:23:40+00:00,20200327,Canoas Air Force Base,-29.945928000000002,-51.144413,26.0,SA,BR,BR-RS,Porto Alegre,SBCO,,,Presidente Juscelino Kubistschek International Airport,-15.86916732788086,-47.92083358764648,3497.0,SA,BR,BR-DF,Bras铆lia,SBBR,BSB,
617327,JIA5175,OH5175,a76235,N575NN,CRJ9,KDAB,KCLT,2020-03-27 09:21:45+00:00,2020-03-27 10:36:28+00:00,20200327,Daytona Beach International Airport,29.179899,-81.058098,34.0,,US,US-FL,Daytona Beach,KDAB,DAB,DAB,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,748.0,,US,US-NC,Charlotte,KCLT,CLT,CLT
617328,ANA95,NH95,86e184,JA85AN,B738,RJTT,RJBB,2020-03-27 09:21:56+00:00,2020-03-27 10:23:58+00:00,20200327,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,,Kansai International Airport,34.42729949951172,135.24400329589844,26.0,AS,JP,JP-27,Osaka,RJBB,KIX,
617329,ABX3110,GB3110,aa77f9,N774AX,B762,KSTL,KRIR,2020-03-27 09:22:49+00:00,2020-03-27 13:04:56+00:00,20200327,St Louis Lambert International Airport,38.748697,-90.370003,618.0,,US,US-MO,St Louis,KSTL,STL,STL,Flabob Airport,33.989700317382805,-117.41100311279295,764.0,,US,US-CA,Riverside/Rubidoux/,KRIR,,RIR
617330,AAL468,AA468,a977d4,N709UW,A319,KPIT,KCLT,2020-03-27 09:22:57+00:00,2020-03-27 10:28:27+00:00,20200327,Pittsburgh International Airport,40.49150085,-80.23290253,1203.0,,US,US-PA,Pittsburgh,KPIT,PIT,PIT,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,748.0,,US,US-NC,Charlotte,KCLT,CLT,CLT
617331,QFA636,QF636,7c6d8e,VH-VXC,B738,YMML,YBBN,2020-03-27 09:23:00+00:00,2020-03-27 11:09:47+00:00,20200327,Melbourne International Airport,-37.673302,144.843002,434.0,OC,AU,AU-VIC,Melbourne,YMML,MEL,,Brisbane International Airport,-27.38419914245605,153.11700439453125,13.0,OC,AU,AU-QLD,Brisbane,YBBN,BNE,
617332,KLM1516,KL1516,4852f5,PH-EXH,E75L,EGSH,EHAM,2020-03-27 09:23:02+00:00,2020-03-27 09:55:18+00:00,20200327,Norwich International Airport,52.675800323500006,1.28278005123,117.0,EU,GB,GB-ENG,Norwich,EGSH,NWI,,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
617333,GLO1386,G31386,e48f00,PR-GXN,B738,SBSP,SBVT,2020-03-27 09:23:31+00:00,2020-03-27 10:30:32+00:00,20200327,Congonhas Airport,-23.626110076904297,-46.65638732910156,2631.0,SA,BR,BR-SP,S茫o Paulo,SBSP,CGH,,Eurico de Aguiar Salles Airport,-20.258057,-40.286388,11.0,SA,BR,BR-ES,Vit贸ria,SBVT,VIX,
617334,QFA667,QF667,7c6ddf,VH-VZL,B738,YBBN,YPAD,2020-03-27 09:23:51+00:00,2020-03-27 11:33:51+00:00,20200327,Brisbane International Airport,-27.38419914245605,153.11700439453125,13.0,OC,AU,AU-QLD,Brisbane,YBBN,BNE,,Adelaide International Airport,-34.945,138.53100600000002,20.0,OC,AU,AU-SA,Adelaide,YPAD,ADL,
617335,THA606,TG606,885044,HS-TBD,A333,VTBS,VHHH,2020-03-27 09:23:54+00:00,2020-03-27 11:27:38+00:00,20200327,Suvarnabhumi Airport,13.681099891662598,100.74700164794922,5.0,AS,TH,TH-10,Bangkok,VTBS,BKK,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
617336,KLM92Z,KL1072,484163,PH-BXK,B738,EGCC,EHAM,2020-03-27 09:24:08+00:00,2020-03-27 10:14:22+00:00,20200327,Manchester Airport,53.35369873046875,-2.2749500274658203,257.0,EU,GB,GB-ENG,Manchester,EGCC,MAN,,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
617337,GTI3735,5Y3735,a0851b,N1321A,B763,KSCK,KCVG,2020-03-27 09:24:09+00:00,2020-03-27 12:54:39+00:00,20200327,Stockton Metropolitan Airport,37.894199371338,-121.2379989624,33.0,,US,US-CA,Stockton,KSCK,SCK,SCK,Cincinnati Northern Kentucky International Airport,39.0488014221,-84.6678009033,896.0,,US,US-KY,Cincinnati,KCVG,CVG,CVG
617338,AAL1865,AA1865,ad44bc,N954NN,B738,KDCA,KCLT,2020-03-27 09:25:15+00:00,2020-03-27 10:21:58+00:00,20200327,Ronald Reagan Washington National Airport,38.8521,-77.037697,15.0,,US,US-DC,Washington,KDCA,DCA,DCA,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,748.0,,US,US-NC,Charlotte,KCLT,CLT,CLT
617339,NKS103,,ac7f3e,N904NK,A20N,KBOS,KFLL,2020-03-27 09:25:44+00:00,2020-03-27 13:23:32+00:00,20200327,General Edward Lawrence Logan International Airport,42.36429977,-71.00520325,20.0,,US,US-MA,Boston,KBOS,BOS,BOS,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,9.0,,US,US-FL,Fort Lauderdale,KFLL,FLL,FLL
617340,DLH492,LH492,3c4a8b,D-ABTK,B744,EDDF,CYVR,2020-03-27 09:25:47+00:00,2020-03-27 19:22:16+00:00,20200327,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Vancouver International Airport,49.193901061999995,-123.183998108,14.0,,CA,CA-BC,Vancouver,CYVR,YVR,
617341,SAS1246,SK1246,5110e9,,,EKAH,EKCH,2020-03-27 09:26:03+00:00,2020-03-27 09:46:55+00:00,20200327,Aarhus Airport,56.2999992371,10.619000434899998,82.0,EU,DK,DK-82,Aarhus,EKAH,AAR,,Copenhagen Kastrup Airport,55.617900848389,12.656000137328999,17.0,EU,DK,DK-84,Copenhagen,EKCH,CPH,
617342,DLH825,LH825,3c5468,D-AECH,E190,EKCH,EDDF,2020-03-27 09:26:05+00:00,2020-03-27 10:39:57+00:00,20200327,Copenhagen Kastrup Airport,55.617900848389,12.656000137328999,17.0,EU,DK,DK-84,Copenhagen,EKCH,CPH,,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
617343,DAL867,DL867,ac7aa1,N903DE,MD88,KGSO,KATL,2020-03-27 09:26:18+00:00,2020-03-27 10:16:39+00:00,20200327,Piedmont Triad International Airport,36.097801208496094,-79.93730163574219,925.0,,US,US-NC,Greensboro,KGSO,GSO,GSO,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL
617344,CPA935,,780abb,B-LRP,A359,VHHH,RPLL,2020-03-27 09:26:26+00:00,2020-03-27 10:54:47+00:00,20200327,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Ninoy Aquino International Airport,14.5086,121.019997,75.0,AS,PH,PH-U-A,Manila,RPLL,MNL,
617345,KLM29U,KL1143,48415e,PH-BXE,B738,EHAM,ENGM,2020-03-27 09:26:32+00:00,2020-03-27 10:55:43+00:00,20200327,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Oslo Gardermoen Airport,60.193901062011996,11.100399971008,681.0,EU,NO,NO-02,Oslo,ENGM,OSL,
617346,QTR3XF,QR70,06a136,A7-BAT,B77W,EDDF,OTHH,2020-03-27 09:26:33+00:00,2020-03-27 14:58:04+00:00,20200327,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,
617347,JBU1836,B61836,a2d27c,N281JB,E190,KDTW,KBOS,2020-03-27 09:26:44+00:00,2020-03-27 10:33:20+00:00,20200327,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,645.0,,US,US-MI,Detroit,KDTW,DTW,DTW,General Edward Lawrence Logan International Airport,42.36429977,-71.00520325,20.0,,US,US-MA,Boston,KBOS,BOS,BOS
617348,DAL198,DL198,a4bf95,N405DX,,RKSI,KSEA,2020-03-27 09:26:54+00:00,2020-03-27 19:03:15+00:00,20200327,Incheon International Airport,37.46910095214844,126.45099639892578,23.0,AS,KR,KR-28,Seoul,RKSI,ICN,,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA
617349,UAL2813,UA2813,a1f622,N2251U,,EHAM,KEWR,2020-03-27 09:27:00+00:00,2020-03-27 17:02:53+00:00,20200327,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Newark Liberty International Airport,40.69250106811523,-74.168701171875,18.0,,US,US-NJ,Newark,KEWR,EWR,EWR
617350,QFA767,QF767,7c531f,VH-QPD,A333,YBBN,YPPH,2020-03-27 09:27:03+00:00,2020-03-27 14:32:10+00:00,20200327,Brisbane International Airport,-27.38419914245605,153.11700439453125,13.0,OC,AU,AU-QLD,Brisbane,YBBN,BNE,,Perth International Airport,-31.94029998779297,115.96700286865234,67.0,OC,AU,AU-WA,Perth,YPPH,PER,
617351,UPS213,5X213,a757a7,N572UP,B744,KSDF,EDDK,2020-03-27 09:27:13+00:00,2020-03-27 17:01:45+00:00,20200327,Louisville Muhammad Ali International Airport,38.1744,-85.736,501.0,,US,US-KY,Louisville,KSDF,SDF,SDF,Cologne Bonn Airport,50.865898132299996,7.1427397728,302.0,EU,DE,DE-NW,Cologne,EDDK,CGN,
617352,SWA989,WN989,aa7718,N7734H,B737,KBUF,KRSW,2020-03-27 09:27:24+00:00,2020-03-27 11:57:57+00:00,20200327,Buffalo Niagara International Airport,42.94049835,-78.73220062,728.0,,US,US-NY,Buffalo,KBUF,BUF,BUF,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,30.0,,US,US-FL,Fort Myers,KRSW,RSW,RSW
617353,JIA5348,OH5348,a79122,N587NN,CRJ9,0NC1,KCLT,2020-03-27 09:28:34+00:00,2020-03-27 09:49:12+00:00,20200327,Bearwallow Farm Airport,35.45709991455078,-82.37539672851562,3608.0,,US,US-NC,Hendersonville,0NC1,,0NC1,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,748.0,,US,US-NC,Charlotte,KCLT,CLT,CLT
617354,GLO1207,G31207,e48986,PR-GUJ,B738,SBCO,SBSP,2020-03-27 09:28:39+00:00,2020-03-27 10:37:56+00:00,20200327,Canoas Air Force Base,-29.945928000000002,-51.144413,26.0,SA,BR,BR-RS,Porto Alegre,SBCO,,,Congonhas Airport,-23.626110076904297,-46.65638732910156,2631.0,SA,BR,BR-SP,S茫o Paulo,SBSP,CGH,
617355,DAL2986,DL2986,a39e7e,N332NW,A320,KPVD,KYIP,2020-03-27 09:29:01+00:00,2020-03-27 11:15:42+00:00,20200327,Theodore Francis Green State Airport,41.732601,-71.42040300000001,55.0,,US,US-RI,Providence,KPVD,PVD,PVD,Willow Run Airport,42.23789978,-83.53040314,716.0,,US,US-MI,Detroit,KYIP,YIP,YIP
617356,QTR8444,QR8444,06a1e6,A7-BFI,B77L,EGSS,LIMC,2020-03-27 09:29:12+00:00,2020-03-27 11:03:58+00:00,20200327,London Stansted Airport,51.8849983215,0.23499999940400002,348.0,EU,GB,GB-ENG,London,EGSS,STN,,Malpensa International Airport,45.6306,8.728110000000001,768.0,EU,IT,IT-25,Milan,LIMC,MXP,MI12
617357,DLH1A,LH989,3c6583,D-AILC,A319,EHAM,EDDF,2020-03-27 09:29:49+00:00,2020-03-27 10:21:49+00:00,20200327,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
617358,JST518,JQ518,7c6b13,VH-VFP,A320,YMML,YSSY,2020-03-27 09:30:16+00:00,2020-03-27 10:28:52+00:00,20200327,Melbourne International Airport,-37.673302,144.843002,434.0,OC,AU,AU-VIC,Melbourne,YMML,MEL,,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,
617359,SAS4787,SK4787,47834f,LN-RPM,B738,ENGM,BIKF,2020-03-27 09:30:19+00:00,2020-03-27 12:07:59+00:00,20200327,Oslo Gardermoen Airport,60.193901062011996,11.100399971008,681.0,EU,NO,NO-02,Oslo,ENGM,OSL,,Keflavik International Airport,63.985000610352,-22.605600357055998,171.0,EU,IS,IS-2,Reykjav铆k,BIKF,KEF,
617360,AAL461,,ab6eb9,N836AW,A319,KATL,KPHL,2020-03-27 09:31:11+00:00,2020-03-27 11:06:59+00:00,20200327,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL,Philadelphia International Airport,39.87189865112305,-75.24109649658203,36.0,,US,US-PA,Philadelphia,KPHL,PHL,PHL
617361,CKS805,,aa4ce9,N763CK,,KCVG,KSFO,2020-03-27 09:31:41+00:00,2020-03-27 14:20:21+00:00,20200327,Cincinnati Northern Kentucky International Airport,39.0488014221,-84.6678009033,896.0,,US,US-KY,Cincinnati,KCVG,CVG,CVG,San Francisco International Airport,37.61899948120117,-122.375,13.0,,US,US-CA,San Francisco,KSFO,SFO,SFO
617362,DAL1655,,acd4d7,N926DZ,,KRDU,KATL,2020-03-27 09:32:04+00:00,2020-03-27 10:30:45+00:00,20200327,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,435.0,,US,US-NC,Raleigh/Durham,KRDU,RDU,RDU,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL
617363,QFA701,QF701,7c6ddc,,,YMML,YPAD,2020-03-27 09:32:11+00:00,2020-03-27 10:27:50+00:00,20200327,Melbourne International Airport,-37.673302,144.843002,434.0,OC,AU,AU-VIC,Melbourne,YMML,MEL,,Adelaide International Airport,-34.945,138.53100600000002,20.0,OC,AU,AU-SA,Adelaide,YPAD,ADL,
617364,ANA390,NH390,8464d2,JA132A,A21N,RJTT,RJTL,2020-03-27 09:32:28+00:00,2020-03-27 12:38:26+00:00,20200327,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,,Shimofusa Airport,35.79890060424805,140.01100158691406,98.0,AS,JP,JP-13,,RJTL,,
617365,SAS4571,SK4571,478698,LN-RNW,B737,ENBO,ENVA,2020-03-27 09:32:39+00:00,2020-03-27 10:19:29+00:00,20200327,Bod酶 Airport,67.26920318603516,14.365300178527832,42.0,EU,NO,NO-18,Bod酶,ENBO,BOO,,Trondheim Airport V忙rnes,63.45780179999999,10.9239998,56.0,EU,NO,NO-17,Trondheim,ENVA,TRD,
617366,BRU891,B2891,51006d,EW-341PO,E75L,UMMS,EDDB,2020-03-27 09:32:53+00:00,2020-03-27 11:02:14+00:00,20200327,Minsk National Airport,53.882499694824,28.030700683594,670.0,EU,BY,BY-MI,Minsk,UMMS,MSQ,,Berlin-Sch枚nefeld Airport,52.380001,13.5225,157.0,EU,DE,DE-BR,Berlin,EDDB,SXF,
617367,VOI944,Y4944,a655d7,N507VL,A320,KLAX,KORD,2020-03-27 09:33:31+00:00,2020-03-27 16:14:29+00:00,20200327,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
617368,ABX505,GB505,a1db3a,,,KCVG,KPHX,2020-03-27 09:34:17+00:00,2020-03-27 13:23:57+00:00,20200327,Cincinnati Northern Kentucky International Airport,39.0488014221,-84.6678009033,896.0,,US,US-KY,Cincinnati,KCVG,CVG,CVG,Phoenix Sky Harbor International Airport,33.43429946899414,-112.01200103759766,1135.0,,US,US-AZ,Phoenix,KPHX,PHX,PHX
617369,UPS98,5X98,a76683,N576UP,B744,KONT,PANC,2020-03-27 09:34:36+00:00,2020-03-27 14:35:18+00:00,20200327,Ontario International Airport,34.05599975585937,-117.60099792480469,944.0,,US,US-CA,Ontario,KONT,ONT,ONT,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC
617370,CTN4437,OU4437,501dc4,9A-CQC,DH8D,EDDM,LDZA,2020-03-27 09:34:39+00:00,2020-03-27 10:33:15+00:00,20200327,Munich Airport,48.353802,11.7861,1487.0,EU,DE,DE-BY,Munich,EDDM,MUC,,Zagreb Airport,45.742900848400005,16.0687999725,353.0,EU,HR,HR-21,Zagreb,LDZA,ZAG,
617371,AZU4000,,e4953a,,,SBCO,SBKP,2020-03-27 09:34:42+00:00,2020-03-27 10:45:07+00:00,20200327,Canoas Air Force Base,-29.945928000000002,-51.144413,26.0,SA,BR,BR-RS,Porto Alegre,SBCO,,,Viracopos International Airport,-23.0074005127,-47.1344985962,2170.0,SA,BR,BR-SP,Campinas,SBKP,VCP,
617372,SWA1102,,aaa595,N7851A,B737,NH61,KBWI,2020-03-27 09:35:18+00:00,2020-03-27 10:46:21+00:00,20200327,Heaton Airport,42.96810150146485,-71.18119812011719,188.0,,US,US-NH,Chester,NH61,,NH61,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,146.0,,US,US-MD,Baltimore,KBWI,BWI,BWI
617373,UPS994,,a5b1b5,N466UP,B752,KONT,KSFF,2020-03-27 09:35:38+00:00,2020-03-27 11:35:28+00:00,20200327,Ontario International Airport,34.05599975585937,-117.60099792480469,944.0,,US,US-CA,Ontario,KONT,ONT,ONT,Felts Field,47.682800292969,-117.32299804688,1953.0,,US,US-WA,Spokane,KSFF,SFF,SFF
617374,SWA1188,WN1188,a620f5,N494WN,B737,KPHL,KBNA,2020-03-27 09:35:53+00:00,2020-03-27 11:31:27+00:00,20200327,Philadelphia International Airport,39.87189865112305,-75.24109649658203,36.0,,US,US-PA,Philadelphia,KPHL,PHL,PHL,Nashville International Airport,36.1245002746582,-86.6781997680664,599.0,,US,US-TN,Nashville,KBNA,BNA,BNA
617375,DAL2275,,ad87b2,N971DL,MD88,KORF,KATL,2020-03-27 09:36:39+00:00,2020-03-27 10:57:23+00:00,20200327,Norfolk International Airport,36.89459991455078,-76.20120239257812,26.0,,US,US-VA,Norfolk,KORF,ORF,ORF,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL
617376,PDT4728,,a7e907,N609DP,E145,KROC,KDCA,2020-03-27 09:36:39+00:00,2020-03-27 10:29:24+00:00,20200327,Greater Rochester International Airport,43.118900299072266,-77.67240142822266,559.0,,US,US-NY,Rochester,KROC,ROC,ROC,Ronald Reagan Washington National Airport,38.8521,-77.037697,15.0,,US,US-DC,Washington,KDCA,DCA,DCA
617377,AAL1088,AA1088,a968f8,N705UW,A319,KRDU,KMIA,2020-03-27 09:37:04+00:00,2020-03-27 11:10:01+00:00,20200327,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,435.0,,US,US-NC,Raleigh/Durham,KRDU,RDU,RDU,Miami International Airport,25.79319953918457,-80.29060363769531,8.0,,US,US-FL,Miami,KMIA,MIA,MIA
617378,DAL689,DL689,ad92d7,N974DL,MD88,KGMU,KATL,2020-03-27 09:37:09+00:00,2020-03-27 10:04:28+00:00,20200327,Greenville Downtown Airport,34.847900390599996,-82.34999847410002,1048.0,,US,US-SC,Greenville,KGMU,GMU,GMU,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL
617379,BRU899,B2899,5100fa,EW-512PO,E75L,UMMS,EDDM,2020-03-27 09:37:13+00:00,2020-03-27 11:29:28+00:00,20200327,Minsk National Airport,53.882499694824,28.030700683594,670.0,EU,BY,BY-MI,Minsk,UMMS,MSQ,,Munich Airport,48.353802,11.7861,1487.0,EU,DE,DE-BY,Munich,EDDM,MUC,
617380,UPS9705,,a4c4bb,N406UP,B752,KBWI,KPHL,2020-03-27 09:37:15+00:00,2020-03-27 10:05:59+00:00,20200327,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,146.0,,US,US-MD,Baltimore,KBWI,BWI,BWI,Philadelphia International Airport,39.87189865112305,-75.24109649658203,36.0,,US,US-PA,Philadelphia,KPHL,PHL,PHL
617381,EVA662,,899124,,,PANC,KORD,2020-03-27 09:37:16+00:00,2020-03-27 14:33:59+00:00,20200327,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
617382,JIA5470,OH5470,a79890,N589NN,CRJ9,KTYS,KCLT,2020-03-27 09:38:07+00:00,2020-03-27 10:08:09+00:00,20200327,McGhee Tyson Airport,35.81100082,-83.99400329999999,981.0,,US,US-TN,Knoxville,KTYS,TYS,TYS,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,748.0,,US,US-NC,Charlotte,KCLT,CLT,CLT
617383,QFA637,QF637,7c6dd6,VH-VZC,B738,YBBN,YMML,2020-03-27 09:38:56+00:00,2020-03-27 11:37:12+00:00,20200327,Brisbane International Airport,-27.38419914245605,153.11700439453125,13.0,OC,AU,AU-QLD,Brisbane,YBBN,BNE,,Melbourne International Airport,-37.673302,144.843002,434.0,OC,AU,AU-VIC,Melbourne,YMML,MEL,
617384,CQN2312,OQ2312,780c3a,B-1826,A320,ZGSZ,ZUCK,2020-03-27 09:39:00+00:00,2020-03-27 11:34:08+00:00,20200327,Shenzhen Bao'an International Airport,22.639299392700195,113.81099700927734,13.0,AS,CN,CN-44,Shenzhen,ZGSZ,SZX,,Chongqing Jiangbei International Airport,29.719200134277344,106.64199829101562,1365.0,AS,CN,CN-50,Chongqing,ZUCK,CKG,
617385,AXM5118,AK5118,7504c3,,,WMKK,WBKK,2020-03-27 09:39:03+00:00,2020-03-27 11:47:23+00:00,20200327,Kuala Lumpur International Airport,2.7455799579619997,101.70999908446998,69.0,AS,MY,MY-14,Kuala Lumpur,WMKK,KUL,,Kota Kinabalu International Airport,5.9372100830078125,116.0510025024414,10.0,AS,MY,MY-12,Kota Kinabalu,WBKK,BKI,
617386,DAL505,DL505,acbe88,N920DU,,KRSW,KATL,2020-03-27 09:39:15+00:00,2020-03-27 10:58:59+00:00,20200327,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,30.0,,US,US-FL,Fort Myers,KRSW,RSW,RSW,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL
617387,JIA5119,OH5119,a97753,N709PS,CRJ7,KGRR,KPHL,2020-03-27 09:39:37+00:00,2020-03-27 10:51:22+00:00,20200327,Gerald R. Ford International Airport,42.88079834,-85.52279663,794.0,,US,US-MI,Grand Rapids,KGRR,GRR,GRR,Philadelphia International Airport,39.87189865112305,-75.24109649658203,36.0,,US,US-PA,Philadelphia,KPHL,PHL,PHL
617388,BLX742,,4067f6,G-TUIB,B788,ESGG,ESSA,2020-03-27 09:39:40+00:00,2020-03-27 10:20:19+00:00,20200327,Gothenburg-Landvetter Airport,57.662799835205,12.279800415039,506.0,EU,SE,SE-Q,Gothenburg,ESGG,GOT,,Stockholm-Arlanda Airport,59.651901245116996,17.918600082397,137.0,EU,SE,SE-AB,Stockholm,ESSA,ARN,
617389,ABX552,GB552,a1f794,N226CY,B763,KCVG,KJFK,2020-03-27 09:39:44+00:00,2020-03-27 10:56:02+00:00,20200327,Cincinnati Northern Kentucky International Airport,39.0488014221,-84.6678009033,896.0,,US,US-KY,Cincinnati,KCVG,CVG,CVG,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK
617390,UPS76,,a762cc,N575UP,B744,KSDF,OMDB,2020-03-27 09:39:50+00:00,2020-03-27 22:58:08+00:00,20200327,Louisville Muhammad Ali International Airport,38.1744,-85.736,501.0,,US,US-KY,Louisville,KSDF,SDF,SDF,Dubai International Airport,25.252799987800003,55.3643989563,62.0,AS,AE,AE-DU,Dubai,OMDB,DXB,
617391,AFR134F,AF1349,3991e7,F-HEPH,A320,LEBL,LFPG,2020-03-27 09:40:51+00:00,2020-03-27 10:59:29+00:00,20200327,Barcelona International Airport,41.2971,2.0784599999999998,12.0,EU,ES,ES-CT,Barcelona,LEBL,BCN,,Charles de Gaulle International Airport,49.012798,2.55,392.0,EU,FR,FR-IDF,Paris,LFPG,CDG,
617392,AZA2036,AZ2036,4ca8de,EI-IME,A319,LIRF,LIMC,2020-03-27 09:41:12+00:00,2020-03-27 10:27:11+00:00,20200327,Leonardo da Vinci鈥揊iumicino Airport,41.800277799999996,12.238888900000001,13.0,EU,IT,IT-62,Rome,LIRF,FCO,RM11,Malpensa International Airport,45.6306,8.728110000000001,768.0,EU,IT,IT-25,Milan,LIMC,MXP,MI12
617393,GTI510,5Y510,a87fe4,N647GT,B763,KCVG,KATL,2020-03-27 09:41:18+00:00,2020-03-27 10:37:07+00:00,20200327,Cincinnati Northern Kentucky International Airport,39.0488014221,-84.6678009033,896.0,,US,US-KY,Cincinnati,KCVG,CVG,CVG,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL
