,callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,org_name,org_latitude_deg,org_longitude_deg,org_elevation_ft,org_continent,org_iso_country,org_iso_region,org_municipality,org_gps_code,org_iata_code,org_local_code,dst_name,dst_latitude_deg,dst_longitude_deg,dst_elevation_ft,dst_continent,dst_iso_country,dst_iso_region,dst_municipality,dst_gps_code,dst_iata_code,dst_local_code
593057,JAL42,JL42,86dce6,JA842J,B788,EGLL,RJTT,2020-03-25 10:09:34+00:00,2020-03-25 21:03:51+00:00,20200325,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Tokyo Haneda International Airport,35.552299,139.779999,35.0,AS,JP,JP-13,Tokyo,RJTT,HND,
593058,NKS538,NK538,acce3c,N924NK,,KTPA,02PR,2020-03-25 10:09:47+00:00,2020-03-25 12:21:06+00:00,20200325,Tampa International Airport,27.975500106811523,-82.533203125,26.0,,US,US-FL,Tampa,KTPA,TPA,TPA,Cuylers Airport,18.45330047607422,-66.36689758300781,15.0,,PR,PR-U-A,Vega Baja,02PR,,02PR
593059,ASA1345,AS1345,a70333,N551AS,B738,KFLL,KSFO,2020-03-25 10:09:51+00:00,2020-03-25 16:44:14+00:00,20200325,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,9.0,,US,US-FL,Fort Lauderdale,KFLL,FLL,FLL,San Francisco International Airport,37.61899948120117,-122.375,13.0,,US,US-CA,San Francisco,KSFO,SFO,SFO
593060,SWA3336,WN3336,abeb31,N8670A,B738,KATL,KLGA,2020-03-25 10:09:53+00:00,2020-03-25 11:47:38+00:00,20200325,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL,La Guardia Airport,40.77719879,-73.87259674,21.0,,US,US-NY,New York,KLGA,LGA,LGA
593061,DLH8Y,LH1009,3c5468,D-AECH,E190,EBBR,EDDF,2020-03-25 10:10:07+00:00,2020-03-25 10:50:23+00:00,20200325,Brussels Airport,50.9014015198,4.48443984985,184.0,EU,BE,BE-BRU,Brussels,EBBR,BRU,,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
593062,SKW5052,,acbfcf,N920SW,CRJ2,KCKB,KORD,2020-03-25 10:10:12+00:00,2020-03-25 11:23:29+00:00,20200325,North Central West Virginia Airport,39.2966003418,-80.2281036377,1217.0,,US,US-WV,Clarksburg,KCKB,CKB,CKB,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
593063,CKS803,K4803,aa5457,N765CK,B763,KCVG,KHHR,2020-03-25 10:10:12+00:00,2020-03-25 14:45:42+00:00,20200325,Cincinnati Northern Kentucky International Airport,39.0488014221,-84.6678009033,896.0,,US,US-KY,Cincinnati,KCVG,CVG,CVG,Jack Northrop Field Hawthorne Municipal Airport,33.922798,-118.334999,66.0,,US,US-CA,Hawthorne,KHHR,HHR,HHR
593065,FFT110,F9110,a21ba0,N235FR,A320,KPHL,TJIG,2020-03-25 10:10:31+00:00,2020-03-25 13:39:16+00:00,20200325,Philadelphia International Airport,39.87189865112305,-75.24109649658203,36.0,,US,US-PA,Philadelphia,KPHL,PHL,PHL,Fernando Luis Ribas Dominicci Airport,18.45680046081543,-66.09809875488281,10.0,,PR,PR-U-A,San Juan,TJIG,SIG,SIG
593066,SWA1301,WN1301,aaa992,N7863A,,KIAD,60CO,2020-03-25 10:10:32+00:00,2020-03-25 13:53:56+00:00,20200325,Washington Dulles International Airport,38.94449997,-77.45580292,312.0,,US,US-DC,Washington,KIAD,IAD,IAD,Stevens Airport,39.96670150756836,-104.6510009765625,5180.0,,US,US-CO,Hudson,60CO,,60CO
593067,RPA3598,,a8a490,N656RW,E170,KEWR,KDTW,2020-03-25 10:10:34+00:00,2020-03-25 11:28:21+00:00,20200325,Newark Liberty International Airport,40.69250106811523,-74.168701171875,18.0,,US,US-NJ,Newark,KEWR,EWR,EWR,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,645.0,,US,US-MI,Detroit,KDTW,DTW,DTW
593068,DAL1361,DL1361,ac9e77,N912DU,,7PS7,KDTW,2020-03-25 10:10:41+00:00,2020-03-25 10:45:18+00:00,20200325,Lenzner Farm Airport,40.53870010375977,-80.11730194091797,1250.0,,US,US-PA,Sewickley,7PS7,,7PS7,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,645.0,,US,US-MI,Detroit,KDTW,DTW,DTW
593069,EDV5089,9E5089,ac5f32,N8969A,CRJ2,KDAY,KDTW,2020-03-25 10:10:44+00:00,2020-03-25 10:48:27+00:00,20200325,James M Cox Dayton International Airport,39.90240097045898,-84.21939849853516,1009.0,,US,US-OH,Dayton,KDAY,DAY,DAY,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,645.0,,US,US-MI,Detroit,KDTW,DTW,DTW
593070,KLM14N,KL1060,485779,PH-EXS,E75L,EGFF,EHAM,2020-03-25 10:10:47+00:00,2020-03-25 11:07:30+00:00,20200325,Cardiff International Airport,51.39670181274414,-3.343329906463623,220.0,EU,GB,GB-WLS,Cardiff,EGFF,CWL,,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
593071,SKW5881,,a4efc6,N417SW,CRJ2,KTUL,KIAH,2020-03-25 10:10:49+00:00,2020-03-25 11:20:50+00:00,20200325,Tulsa International Airport,36.19839859008789,-95.88809967041016,677.0,,US,US-OK,Tulsa,KTUL,TUL,TUL,George Bush Intercontinental Houston Airport,29.98439979553223,-95.34140014648438,97.0,,US,US-TX,Houston,KIAH,IAH,IAH
593072,OAL160,OA160,46bc44,SX-OBD,DH8D,LGAV,LGIO,2020-03-25 10:10:52+00:00,2020-03-25 10:55:09+00:00,20200325,Eleftherios Venizelos International Airport,37.9364013672,23.944499969499997,308.0,EU,GR,GR-A1,Athens,LGAV,ATH,,Ioannina Airport,39.6963996887207,20.82250022888184,1558.0,EU,GR,GR-33,Ioannina,LGIO,IOA,
593073,SWA2221,,ac74e4,N901WN,B737,KFLL,KMDW,2020-03-25 10:11:00+00:00,2020-03-25 13:10:27+00:00,20200325,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,9.0,,US,US-FL,Fort Lauderdale,KFLL,FLL,FLL,Chicago Midway International Airport,41.785999,-87.752403,620.0,,US,US-IL,Chicago,KMDW,MDW,MDW
593074,JBU467,B6467,aaf53a,N805JB,A320,KATL,KFLL,2020-03-25 10:11:00+00:00,2020-03-25 11:26:26+00:00,20200325,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,9.0,,US,US-FL,Fort Lauderdale,KFLL,FLL,FLL
593075,EDV4923,,ac2fff,N8847A,CRJ2,KBWI,KJFK,2020-03-25 10:11:08+00:00,2020-03-25 10:44:26+00:00,20200325,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,146.0,,US,US-MD,Baltimore,KBWI,BWI,BWI,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK
593076,ABX520,GB520,a41b66,N364CM,B763,KCVG,KIAH,2020-03-25 10:11:14+00:00,2020-03-25 12:04:19+00:00,20200325,Cincinnati Northern Kentucky International Airport,39.0488014221,-84.6678009033,896.0,,US,US-KY,Cincinnati,KCVG,CVG,CVG,George Bush Intercontinental Houston Airport,29.98439979553223,-95.34140014648438,97.0,,US,US-TX,Houston,KIAH,IAH,IAH
593077,AAL1729,AA1729,ac8ce5,N908AA,A321,KORD,KMIA,2020-03-25 10:11:16+00:00,2020-03-25 12:18:16+00:00,20200325,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD,Miami International Airport,25.79319953918457,-80.29060363769531,8.0,,US,US-FL,Miami,KMIA,MIA,MIA
593078,SWA1279,,abe872,N8667D,B738,KRDU,60CO,2020-03-25 10:11:17+00:00,2020-03-25 14:17:25+00:00,20200325,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,435.0,,US,US-NC,Raleigh/Durham,KRDU,RDU,RDU,Stevens Airport,39.96670150756836,-104.6510009765625,5180.0,,US,US-CO,Hudson,60CO,,60CO
593079,AAL1078,AA1078,a68e7c,N521UW,A321,KPHL,FD92,2020-03-25 10:11:30+00:00,2020-03-25 12:06:47+00:00,20200325,Philadelphia International Airport,39.87189865112305,-75.24109649658203,36.0,,US,US-PA,Philadelphia,KPHL,PHL,PHL,Southerland Strip,28.732799530029297,-81.07869720458984,15.0,,US,US-FL,Geneva,FD92,,FD92
593080,SFJ52,7G52,84cb66,,,RJFF,RJTL,2020-03-25 10:11:31+00:00,2020-03-25 11:24:27+00:00,20200325,Fukuoka Airport,33.585899353027344,130.45100402832028,32.0,AS,JP,JP-40,Fukuoka,RJFF,FUK,,Shimofusa Airport,35.79890060424805,140.01100158691406,98.0,AS,JP,JP-13,,RJTL,,
593081,FIN533,,4601f2,OH-ATE,AT75,EFHK,EFRO,2020-03-25 10:11:51+00:00,2020-03-25 11:40:27+00:00,20200325,Helsinki Vantaa Airport,60.317199707031,24.963300704956,179.0,EU,FI,FI-ES,Helsinki,EFHK,HEL,,Rovaniemi Airport,66.564796447754,25.830400466919,642.0,EU,FI,FI-LL,Rovaniemi,EFRO,RVN,
593082,UAL551,UA551,a0bf8c,N14731,B737,KDCA,KIAH,2020-03-25 10:12:00+00:00,2020-03-25 13:10:35+00:00,20200325,Ronald Reagan Washington National Airport,38.8521,-77.037697,15.0,,US,US-DC,Washington,KDCA,DCA,DCA,George Bush Intercontinental Houston Airport,29.98439979553223,-95.34140014648438,97.0,,US,US-TX,Houston,KIAH,IAH,IAH
593083,JBU1680,B61680,a3f473,N354JB,E190,KFLL,KDCA,2020-03-25 10:12:00+00:00,2020-03-25 12:09:58+00:00,20200325,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,9.0,,US,US-FL,Fort Lauderdale,KFLL,FLL,FLL,Ronald Reagan Washington National Airport,38.8521,-77.037697,15.0,,US,US-DC,Washington,KDCA,DCA,DCA
593084,BAW431,BA431,4008b1,G-EUPP,A319,EHAM,EGLL,2020-03-25 10:12:03+00:00,2020-03-25 10:58:29+00:00,20200325,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,
593085,QTR8131,,06a080,A7-BFB,B77L,OTHH,ELLX,2020-03-25 10:12:08+00:00,2020-03-25 16:08:18+00:00,20200325,Hamad International Airport,25.273056,51.608056,13.0,AS,QA,QA-DA,Doha,OTHH,DOH,,Luxembourg-Findel International Airport,49.6233333,6.204444400000001,1234.0,EU,LU,LU-L,Luxembourg,ELLX,LUX,
593086,ENY3533,MQ3533,a1fc3b,N227NN,E75L,20SC,KDFW,2020-03-25 10:12:12+00:00,2020-03-25 12:33:28+00:00,20200325,O Neal Field,35.006500244140625,-82.26429748535156,929.0,,US,US-SC,Greer,20SC,,20SC,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW
593087,CAL173,CI173,8990f3,B-18906,A359,RJBB,RCTP,2020-03-25 10:12:16+00:00,2020-03-25 12:44:30+00:00,20200325,Kansai International Airport,34.42729949951172,135.24400329589844,26.0,AS,JP,JP-27,Osaka,RJBB,KIX,,Taiwan Taoyuan International Airport,25.0777,121.233002,106.0,AS,TW,TW-TAO,Taipei,RCTP,TPE,
593088,NKS1555,NK1555,a92bec,N690NK,,KATL,FL35,2020-03-25 10:12:21+00:00,2020-03-25 11:01:20+00:00,20200325,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL,Geraci Airpark,28.17499923706055,-82.48777770996094,65.0,,US,US-FL,Lutz,FL35,,FL35
593089,JIA5642,,a1c5fd,N213PS,CRJ2,KSYR,KDCA,2020-03-25 10:12:24+00:00,2020-03-25 11:07:19+00:00,20200325,Syracuse Hancock International Airport,43.11119842529297,-76.1063003540039,421.0,,US,US-NY,Syracuse,KSYR,SYR,SYR,Ronald Reagan Washington National Airport,38.8521,-77.037697,15.0,,US,US-DC,Washington,KDCA,DCA,DCA
593090,ENY4063,MQ4063,ab7fde,N840AE,E135,KTYR,KDFW,2020-03-25 10:12:30+00:00,2020-03-25 10:37:52+00:00,20200325,Tyler Pounds Regional Airport,32.35409927368164,-95.40239715576172,544.0,,US,US-TX,Tyler,KTYR,TYR,TYR,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW
593091,DAL2341,DL2341,a93d9f,N695DL,B752,KJFK,KATL,2020-03-25 10:12:33+00:00,2020-03-25 12:02:46+00:00,20200325,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL
593092,KLM1008,KL1008,48418d,PH-BXS,B739,EGLL,EHAM,2020-03-25 10:12:34+00:00,2020-03-25 10:58:49+00:00,20200325,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Amsterdam Airport Schiphol,52.308601,4.76389,-11.0,EU,NL,NL-NH,Amsterdam,EHAM,AMS,
593093,UTA370,UT370,4249ac,VQ-BID,B734,ULLI,UUWW,2020-03-25 10:12:40+00:00,2020-03-25 11:11:54+00:00,20200325,Pulkovo Airport,59.80030059814453,30.26250076293945,78.0,EU,RU,RU-SPE,St. Petersburg,ULLI,LED,,Vnukovo International Airport,55.591499328599994,37.2615013123,685.0,EU,RU,RU-MOS,Moscow,UUWW,VKO,
593094,AZA571,AZ571,4caa63,EI-RDI,E75S,LSZH,LIRF,2020-03-25 10:12:40+00:00,2020-03-25 11:20:27+00:00,20200325,Z眉rich Airport,47.464698999999996,8.54917,1416.0,EU,CH,CH-ZH,Zurich,LSZH,ZRH,,Leonardo da Vinci鈥揊iumicino Airport,41.800277799999996,12.238888900000001,13.0,EU,IT,IT-62,Rome,LIRF,FCO,RM11
593095,ENY4094,MQ4094,a223ba,N237NN,E75L,KCVG,KORD,2020-03-25 10:12:42+00:00,2020-03-25 11:00:56+00:00,20200325,Cincinnati Northern Kentucky International Airport,39.0488014221,-84.6678009033,896.0,,US,US-KY,Cincinnati,KCVG,CVG,CVG,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
593096,DAL1447,DL1447,a3a155,N333DX,,KLGA,KATL,2020-03-25 10:12:42+00:00,2020-03-25 12:05:52+00:00,20200325,La Guardia Airport,40.77719879,-73.87259674,21.0,,US,US-NY,New York,KLGA,LGA,LGA,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL
593097,PDT4929,PT4929,a93d4e,N695AE,E145,KGSO,KPHL,2020-03-25 10:12:43+00:00,2020-03-25 11:12:19+00:00,20200325,Piedmont Triad International Airport,36.097801208496094,-79.93730163574219,925.0,,US,US-NC,Greensboro,KGSO,GSO,GSO,Philadelphia International Airport,39.87189865112305,-75.24109649658203,36.0,,US,US-PA,Philadelphia,KPHL,PHL,PHL
593098,JST567,JQ567,7c6b31,VH-VGJ,A320,YBBN,YMML,2020-03-25 10:12:43+00:00,2020-03-25 12:16:02+00:00,20200325,Brisbane International Airport,-27.38419914245605,153.11700439453125,13.0,OC,AU,AU-QLD,Brisbane,YBBN,BNE,,Melbourne International Airport,-37.673302,144.843002,434.0,OC,AU,AU-VIC,Melbourne,YMML,MEL,
593099,SWA2338,,aaaa1e,N7867A,,KPHL,KMDW,2020-03-25 10:12:44+00:00,2020-03-25 11:56:48+00:00,20200325,Philadelphia International Airport,39.87189865112305,-75.24109649658203,36.0,,US,US-PA,Philadelphia,KPHL,PHL,PHL,Chicago Midway International Airport,41.785999,-87.752403,620.0,,US,US-IL,Chicago,KMDW,MDW,MDW
593100,JIA5092,OH5092,a77ad8,N581NN,CRJ9,KGRR,KAKH,2020-03-25 10:12:48+00:00,2020-03-25 11:40:51+00:00,20200325,Gerald R. Ford International Airport,42.88079834,-85.52279663,794.0,,US,US-MI,Grand Rapids,KGRR,GRR,GRR,Gastonia Municipal Airport,35.202597999999995,-81.149902,798.0,,US,US-NC,Gastonia,KAKH,,AKH
593101,PDT4866,,a84178,N631AE,E145,KCHO,KPHL,2020-03-25 10:13:01+00:00,2020-03-25 10:58:21+00:00,20200325,Charlottesville Albemarle Airport,38.13859939575195,-78.4529037475586,639.0,,US,US-VA,Charlottesville,KCHO,CHO,CHO,Philadelphia International Airport,39.87189865112305,-75.24109649658203,36.0,,US,US-PA,Philadelphia,KPHL,PHL,PHL
593102,ENY3310,MQ3310,a283ed,N261NN,,KTUL,KDFW,2020-03-25 10:13:01+00:00,2020-03-25 10:53:41+00:00,20200325,Tulsa International Airport,36.19839859008789,-95.88809967041016,677.0,,US,US-OK,Tulsa,KTUL,TUL,TUL,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW
593103,JBU1512,B61512,a87898,N645JB,A320,KRSW,KEWR,2020-03-25 10:13:08+00:00,2020-03-25 12:36:15+00:00,20200325,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,30.0,,US,US-FL,Fort Myers,KRSW,RSW,RSW,Newark Liberty International Airport,40.69250106811523,-74.168701171875,18.0,,US,US-NJ,Newark,KEWR,EWR,EWR
593104,ATN3405,,a3afe8,N337AZ,B763,KTPA,67KY,2020-03-25 10:13:10+00:00,2020-03-25 12:04:14+00:00,20200325,Tampa International Airport,27.975500106811523,-82.533203125,26.0,,US,US-FL,Tampa,KTPA,TPA,TPA,Estes Airport,38.9833984375,-84.66609954833984,890.0,,US,US-KY,Florence,67KY,,67KY
593105,DAL1960,DL1960,a3e9c5,N351NW,A320,KDCA,KDTW,2020-03-25 10:13:12+00:00,2020-03-25 11:13:12+00:00,20200325,Ronald Reagan Washington National Airport,38.8521,-77.037697,15.0,,US,US-DC,Washington,KDCA,DCA,DCA,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,645.0,,US,US-MI,Detroit,KDTW,DTW,DTW
593106,DAL928,DL928,a39100,N329NW,A320,KBOS,KJFK,2020-03-25 10:13:26+00:00,2020-03-25 11:01:27+00:00,20200325,General Edward Lawrence Logan International Airport,42.36429977,-71.00520325,20.0,,US,US-MA,Boston,KBOS,BOS,BOS,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK
593107,RPA4706,YX4706,a53f5b,N437YX,E75L,KCLE,KLGA,2020-03-25 10:13:30+00:00,2020-03-25 11:14:23+00:00,20200325,Cleveland Hopkins International Airport,41.411701202399996,-81.8498001099,791.0,,US,US-OH,Cleveland,KCLE,CLE,CLE,La Guardia Airport,40.77719879,-73.87259674,21.0,,US,US-NY,New York,KLGA,LGA,LGA
593108,GTI8138,,a4c3e4,N406KZ,,VIDP,VHHH,2020-03-25 10:13:31+00:00,2020-03-25 14:20:07+00:00,20200325,Indira Gandhi International Airport,28.5665,77.103104,777.0,AS,IN,IN-DL,New Delhi,VIDP,DEL,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
593109,SWA2437,,aab18c,N7887A,,KISM,KHOU,2020-03-25 10:13:31+00:00,2020-03-25 12:18:47+00:00,20200325,Kissimmee Gateway Airport,28.289800643899998,-81.43710327149999,82.0,,US,US-FL,Orlando,KISM,ISM,ISM,William P Hobby Airport,29.64539909,-95.27890015,46.0,,US,US-TX,Houston,KHOU,HOU,HOU
593110,EDV4907,,ac6565,N8980A,CRJ2,KTYS,KYIP,2020-03-25 10:13:41+00:00,2020-03-25 11:23:22+00:00,20200325,McGhee Tyson Airport,35.81100082,-83.99400329999999,981.0,,US,US-TN,Knoxville,KTYS,TYS,TYS,Willow Run Airport,42.23789978,-83.53040314,716.0,,US,US-MI,Detroit,KYIP,YIP,YIP
593111,SWA2570,,aa7aeb,N7745A,B737,KPVD,FL35,2020-03-25 10:13:44+00:00,2020-03-25 12:47:21+00:00,20200325,Theodore Francis Green State Airport,41.732601,-71.42040300000001,55.0,,US,US-RI,Providence,KPVD,PVD,PVD,Geraci Airpark,28.17499923706055,-82.48777770996094,65.0,,US,US-FL,Lutz,FL35,,FL35
593112,SWA2259,,abbd2d,N8556Z,B738,KFLL,KDAL,2020-03-25 10:13:45+00:00,2020-03-25 13:03:27+00:00,20200325,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,9.0,,US,US-FL,Fort Lauderdale,KFLL,FLL,FLL,Dallas Love Field,32.847099,-96.851799,487.0,,US,US-TX,Dallas,KDAL,DAL,DAL
593113,ASH6052,,a68031,N518LR,CRJ7,KCVG,KIAD,2020-03-25 10:13:45+00:00,2020-03-25 11:20:57+00:00,20200325,Cincinnati Northern Kentucky International Airport,39.0488014221,-84.6678009033,896.0,,US,US-KY,Cincinnati,KCVG,CVG,CVG,Washington Dulles International Airport,38.94449997,-77.45580292,312.0,,US,US-DC,Washington,KIAD,IAD,IAD
593114,UAL2106,,aa7e7c,N77538,B738,KEWR,KIAD,2020-03-25 10:13:46+00:00,2020-03-25 11:04:00+00:00,20200325,Newark Liberty International Airport,40.69250106811523,-74.168701171875,18.0,,US,US-NJ,Newark,KEWR,EWR,EWR,Washington Dulles International Airport,38.94449997,-77.45580292,312.0,,US,US-DC,Washington,KIAD,IAD,IAD
593115,SWA3426,,a5741d,N450WN,B737,KATL,KHOU,2020-03-25 10:13:50+00:00,2020-03-25 12:01:37+00:00,20200325,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL,William P Hobby Airport,29.64539909,-95.27890015,46.0,,US,US-TX,Houston,KHOU,HOU,HOU
593116,SKW5034,OO5034,ad705e,N965SW,CRJ2,KFWA,KORD,2020-03-25 10:13:50+00:00,2020-03-25 11:00:26+00:00,20200325,Fort Wayne International Airport,40.97850037,-85.19509888,814.0,,US,US-IN,Fort Wayne,KFWA,FWA,FWA,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
593117,RPA4645,YX4645,a05827,N121HQ,E75S,KLGA,KCMH,2020-03-25 10:14:03+00:00,2020-03-25 11:31:34+00:00,20200325,La Guardia Airport,40.77719879,-73.87259674,21.0,,US,US-NY,New York,KLGA,LGA,LGA,John Glenn Columbus International Airport,39.998001,-82.891899,815.0,,US,US-OH,Columbus,KCMH,CMH,CMH
593118,SKW4117,OO4117,a5427b,N438SW,CRJ2,3IN7,KATL,2020-03-25 10:14:14+00:00,2020-03-25 11:35:29+00:00,20200325,Chain-O-Lakes Airport,41.662498474121094,-86.35420227050781,743.0,,US,US-IN,South Bend,3IN7,,3IN7,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL
593119,SWA508,,a30657,N294WN,B737,KHOU,KDAL,2020-03-25 10:14:23+00:00,2020-03-25 13:09:21+00:00,20200325,William P Hobby Airport,29.64539909,-95.27890015,46.0,,US,US-TX,Houston,KHOU,HOU,HOU,Dallas Love Field,32.847099,-96.851799,487.0,,US,US-TX,Dallas,KDAL,DAL,DAL
593120,DAL2086,DL2086,adaeed,N981AT,B712,KDCA,KJFK,2020-03-25 10:14:34+00:00,2020-03-25 10:57:56+00:00,20200325,Ronald Reagan Washington National Airport,38.8521,-77.037697,15.0,,US,US-DC,Washington,KDCA,DCA,DCA,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK
593122,GJS4555,,a69869,,,KGSO,KEWR,2020-03-25 10:14:34+00:00,2020-03-25 11:10:51+00:00,20200325,Piedmont Triad International Airport,36.097801208496094,-79.93730163574219,925.0,,US,US-NC,Greensboro,KGSO,GSO,GSO,Newark Liberty International Airport,40.69250106811523,-74.168701171875,18.0,,US,US-NJ,Newark,KEWR,EWR,EWR
593123,JBU6159,,ad846f,N970JB,A321,KJFK,KJFK,2020-03-25 10:14:35+00:00,2020-03-25 18:12:49+00:00,20200325,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK
593124,GLO1935,G31935,e4898a,PR-GUM,B738,SBCO,SBGR,2020-03-25 10:14:36+00:00,2020-03-25 11:24:32+00:00,20200325,Canoas Air Force Base,-29.945928000000002,-51.144413,26.0,SA,BR,BR-RS,Porto Alegre,SBCO,,,Guarulhos - Governador Andr茅 Franco Montoro International Airport,-23.435556411743164,-46.47305679321289,2459.0,SA,BR,BR-SP,S茫o Paulo,SBGR,GRU,
593125,FFT2519,F92519,a426da,N367FR,,KISP,FL35,2020-03-25 10:14:38+00:00,2020-03-25 12:41:21+00:00,20200325,Long Island Mac Arthur Airport,40.79520035,-73.10019684,99.0,,US,US-NY,Islip,KISP,ISP,ISP,Geraci Airpark,28.17499923706055,-82.48777770996094,65.0,,US,US-FL,Lutz,FL35,,FL35
593126,JBU811,B6811,a7858e,N584JB,A320,KEWR,KRSW,2020-03-25 10:15:00+00:00,2020-03-25 12:40:29+00:00,20200325,Newark Liberty International Airport,40.69250106811523,-74.168701171875,18.0,,US,US-NJ,Newark,KEWR,EWR,EWR,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,30.0,,US,US-FL,Fort Myers,KRSW,RSW,RSW
593127,ENY3971,MQ3971,a22771,N238NN,E75L,KCVG,KDFW,2020-03-25 10:15:01+00:00,2020-03-25 12:25:28+00:00,20200325,Cincinnati Northern Kentucky International Airport,39.0488014221,-84.6678009033,896.0,,US,US-KY,Cincinnati,KCVG,CVG,CVG,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW
593128,SWA2713,,a2c27e,N277WN,B737,KORF,KBWI,2020-03-25 10:15:09+00:00,2020-03-25 10:54:59+00:00,20200325,Norfolk International Airport,36.89459991455078,-76.20120239257812,26.0,,US,US-VA,Norfolk,KORF,ORF,ORF,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,146.0,,US,US-MD,Baltimore,KBWI,BWI,BWI
593129,RPA6033,,a210c5,N232JQ,,KPHL,KBOS,2020-03-25 10:15:10+00:00,2020-03-25 11:22:07+00:00,20200325,Philadelphia International Airport,39.87189865112305,-75.24109649658203,36.0,,US,US-PA,Philadelphia,KPHL,PHL,PHL,General Edward Lawrence Logan International Airport,42.36429977,-71.00520325,20.0,,US,US-MA,Boston,KBOS,BOS,BOS
593130,SWA2730,,abd59a,N8615E,B738,KCLE,KBNA,2020-03-25 10:15:15+00:00,2020-03-25 11:33:54+00:00,20200325,Cleveland Hopkins International Airport,41.411701202399996,-81.8498001099,791.0,,US,US-OH,Cleveland,KCLE,CLE,CLE,Nashville International Airport,36.1245002746582,-86.6781997680664,599.0,,US,US-TN,Nashville,KBNA,BNA,BNA
