,callsign,number,icao24,registration,typecode,origin,destination,firstseen,lastseen,day,org_name,org_latitude_deg,org_longitude_deg,org_elevation_ft,org_continent,org_iso_country,org_iso_region,org_municipality,org_gps_code,org_iata_code,org_local_code,dst_name,dst_latitude_deg,dst_longitude_deg,dst_elevation_ft,dst_continent,dst_iso_country,dst_iso_region,dst_municipality,dst_gps_code,dst_iata_code,dst_local_code
623749,DAL2173,DL2173,abc1bc,N857DZ,B739,KPHL,KU42,2020-03-27 21:46:07+00:00,2020-03-28 02:33:21+00:00,20200328,Philadelphia International Airport,39.87189865112305,-75.24109649658203,36.0,,US,US-PA,Philadelphia,KPHL,PHL,PHL,South Valley Regional Airport,40.61949921,-111.99299620000001,4607.0,,US,US-UT,Salt Lake City,U42,,U42
623750,JBU1417,B61417,a732d9,N563JB,A320,KAUS,KLGB,2020-03-27 21:46:17+00:00,2020-03-28 00:37:44+00:00,20200328,Austin Bergstrom International Airport,30.194499969482425,-97.6698989868164,542.0,,US,US-TX,Austin,KAUS,AUS,AUS,Long Beach /Daugherty Field/ Airport,33.81769943,-118.15200039999999,60.0,,US,US-CA,Long Beach,KLGB,LGB,LGB
623751,RPA3607,,a8795a,N645RW,E170,KIAD,KDFW,2020-03-27 21:46:28+00:00,2020-03-28 00:44:36+00:00,20200328,Washington Dulles International Airport,38.94449997,-77.45580292,312.0,,US,US-DC,Washington,KIAD,IAD,IAD,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW
623752,QFA574,QF574,7c5321,VH-QPF,A333,YPPH,YSSY,2020-03-27 21:46:34+00:00,2020-03-28 01:16:36+00:00,20200328,Perth International Airport,-31.94029998779297,115.96700286865234,67.0,OC,AU,AU-WA,Perth,YPPH,PER,,Sydney Kingsford Smith International Airport,-33.94609832763672,151.177001953125,21.0,OC,AU,AU-NSW,Sydney,YSSY,SYD,
623755,DLH507,LH507,3c4b2c,D-ABYL,B748,SBGR,EDDF,2020-03-27 21:46:49+00:00,2020-03-28 08:21:59+00:00,20200328,Guarulhos - Governador Andr茅 Franco Montoro International Airport,-23.435556411743164,-46.47305679321289,2459.0,SA,BR,BR-SP,S茫o Paulo,SBGR,GRU,,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
623759,SWA571,,a5f976,N484WN,B737,KFLL,KPHL,2020-03-27 21:47:12+00:00,2020-03-28 00:02:51+00:00,20200328,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,9.0,,US,US-FL,Fort Lauderdale,KFLL,FLL,FLL,Philadelphia International Airport,39.87189865112305,-75.24109649658203,36.0,,US,US-PA,Philadelphia,KPHL,PHL,PHL
623762,AAL694,AA694,acd0ca,N925AN,B738,KDFW,KPHL,2020-03-27 21:47:57+00:00,2020-03-28 00:18:27+00:00,20200328,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW,Philadelphia International Airport,39.87189865112305,-75.24109649658203,36.0,,US,US-PA,Philadelphia,KPHL,PHL,PHL
623765,SWA756,WN756,abe475,N8655D,B738,KMDW,KPHX,2020-03-27 21:48:11+00:00,2020-03-28 01:30:17+00:00,20200328,Chicago Midway International Airport,41.785999,-87.752403,620.0,,US,US-IL,Chicago,KMDW,MDW,MDW,Phoenix Sky Harbor International Airport,33.43429946899414,-112.01200103759766,1135.0,,US,US-AZ,Phoenix,KPHX,PHX,PHX
623766,BAW247,BA247,406a35,G-STBJ,B77W,EGLL,SBGR,2020-03-27 21:48:15+00:00,2020-03-28 08:50:59+00:00,20200328,London Heathrow Airport,51.4706,-0.461941,83.0,EU,GB,GB-ENG,London,EGLL,LHR,,Guarulhos - Governador Andr茅 Franco Montoro International Airport,-23.435556411743164,-46.47305679321289,2459.0,SA,BR,BR-SP,S茫o Paulo,SBGR,GRU,
623768,AAL1424,AA1424,ac5920,N895NN,B738,KONT,KDFW,2020-03-27 21:48:51+00:00,2020-03-28 00:07:52+00:00,20200328,Ontario International Airport,34.05599975585937,-117.60099792480469,944.0,,US,US-CA,Ontario,KONT,ONT,ONT,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW
623769,SIA7394,,76cccf,9V-SFO,B744,WSSS,OMSJ,2020-03-27 21:48:53+00:00,2020-03-28 04:26:34+00:00,20200328,Singapore Changi Airport,1.35019,103.994003,22.0,AS,SG,SG-04,Singapore,WSSS,SIN,,Sharjah International Airport,25.32859992980957,55.5172004699707,111.0,AS,AE,AE-SH,Sharjah,OMSJ,SHJ,
623770,ASA53,AS53,a78c43,N586AS,B738,KEWR,KVUO,2020-03-27 21:48:53+00:00,2020-03-28 03:49:58+00:00,20200328,Newark Liberty International Airport,40.69250106811523,-74.168701171875,18.0,,US,US-NJ,Newark,KEWR,EWR,EWR,Pearson Field,45.620499,-122.655998,25.0,,US,US-WA,Vancouver,KVUO,,VUO
623775,SWA904,WN904,aab18c,N7887A,,KMCI,KPHX,2020-03-27 21:49:35+00:00,2020-03-28 00:35:06+00:00,20200328,Kansas City International Airport,39.2976,-94.713898,1026.0,,US,US-MO,Kansas City,KMCI,MCI,MCI,Phoenix Sky Harbor International Airport,33.43429946899414,-112.01200103759766,1135.0,,US,US-AZ,Phoenix,KPHX,PHX,PHX
623781,NKS1529,NK1529,a8ebca,N674NK,A321,KEWR,KFLL,2020-03-27 21:50:43+00:00,2020-03-28 00:06:28+00:00,20200328,Newark Liberty International Airport,40.69250106811523,-74.168701171875,18.0,,US,US-NJ,Newark,KEWR,EWR,EWR,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,9.0,,US,US-FL,Fort Lauderdale,KFLL,FLL,FLL
623784,JBU2800,B62800,adbe91,N985JT,A321,KLAX,KFLL,2020-03-27 21:50:55+00:00,2020-03-28 02:09:29+00:00,20200328,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,9.0,,US,US-FL,Fort Lauderdale,KFLL,FLL,FLL
623786,NKS223,NK223,acbf60,,,KORD,KRSW,2020-03-27 21:51:06+00:00,2020-03-28 00:09:18+00:00,20200328,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,30.0,,US,US-FL,Fort Myers,KRSW,RSW,RSW
623791,AAL2688,AA2688,ac0a22,N875NN,B738,KMIA,KSFO,2020-03-27 21:51:25+00:00,2020-03-28 03:36:44+00:00,20200328,Miami International Airport,25.79319953918457,-80.29060363769531,8.0,,US,US-FL,Miami,KMIA,MIA,MIA,San Francisco International Airport,37.61899948120117,-122.375,13.0,,US,US-CA,San Francisco,KSFO,SFO,SFO
623796,NKS267,NK267,a64a02,N504NK,A319,KPHL,KLAX,2020-03-27 21:51:40+00:00,2020-03-28 03:33:38+00:00,20200328,Philadelphia International Airport,39.87189865112305,-75.24109649658203,36.0,,US,US-PA,Philadelphia,KPHL,PHL,PHL,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX
623798,SOO736,9S736,a95ca4,N702GT,B77L,PANC,71KY,2020-03-27 21:51:50+00:00,2020-03-28 03:13:09+00:00,20200328,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC,Sunrise Acres Airport,39.0348014832,-84.87270355220001,465.0,,US,US-KY,Petersburg,71KY,,71KY
623799,UAE9884,,89631d,A6-EFM,B77L,OMDW,VHHH,2020-03-27 21:51:52+00:00,2020-03-28 04:19:18+00:00,20200328,Al Maktoum International Airport,24.896356,55.161389,114.0,AS,AE,AE-DU,Jebel Ali,OMDW,DWC,,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,
623803,AAL1885,AA1885,ac81d2,N905AU,A321,KDFW,KPHX,2020-03-27 21:52:21+00:00,2020-03-28 00:12:43+00:00,20200328,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW,Phoenix Sky Harbor International Airport,33.43429946899414,-112.01200103759766,1135.0,,US,US-AZ,Phoenix,KPHX,PHX,PHX
623807,KAP100,,a8b46c,N660CA,,KORD,KSTL,2020-03-27 21:52:55+00:00,2020-03-28 00:13:49+00:00,20200328,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD,St Louis Lambert International Airport,38.748697,-90.370003,618.0,,US,US-MO,St Louis,KSTL,STL,STL
623809,SWA2120,WN2120,a5669f,N447WN,B737,KRSW,7PS7,2020-03-27 21:53:09+00:00,2020-03-28 00:01:56+00:00,20200328,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,30.0,,US,US-FL,Fort Myers,KRSW,RSW,RSW,Lenzner Farm Airport,40.53870010375977,-80.11730194091797,1250.0,,US,US-PA,Sewickley,7PS7,,7PS7
623810,SKV7597,KV7597,c03dac,C-FXJF,E75S,CYUL,KORD,2020-03-27 21:53:10+00:00,2020-03-28 00:12:28+00:00,20200328,Montreal / Pierre Elliott Trudeau International Airport,45.4706001282,-73.7407989502,118.0,,CA,CA-QC,Montr茅al,CYUL,YUL,YUL,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
623818,AAL531,AA531,ad3997,N951NN,B738,KTPA,KPHX,2020-03-27 21:54:16+00:00,2020-03-28 02:13:49+00:00,20200328,Tampa International Airport,27.975500106811523,-82.533203125,26.0,,US,US-FL,Tampa,KTPA,TPA,TPA,Phoenix Sky Harbor International Airport,33.43429946899414,-112.01200103759766,1135.0,,US,US-AZ,Phoenix,KPHX,PHX,PHX
623820,DAL1763,,acc23f,N921DU,,KDTW,KU42,2020-03-27 21:54:27+00:00,2020-03-28 01:32:09+00:00,20200328,Detroit Metropolitan Wayne County Airport,42.212398529052734,-83.35340118408203,645.0,,US,US-MI,Detroit,KDTW,DTW,DTW,South Valley Regional Airport,40.61949921,-111.99299620000001,4607.0,,US,US-UT,Salt Lake City,U42,,U42
623821,SWA1666,WN1666,aaa96f,N7862A,,KFLL,KISP,2020-03-27 21:54:37+00:00,2020-03-28 00:24:27+00:00,20200328,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,9.0,,US,US-FL,Fort Lauderdale,KFLL,FLL,FLL,Long Island Mac Arthur Airport,40.79520035,-73.10019684,99.0,,US,US-NY,Islip,KISP,ISP,ISP
623824,SQP908,PQ908,50843d,,,EDDF,UKBB,2020-03-27 21:55:17+00:00,2020-03-28 00:19:55+00:00,20200328,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,,Boryspil International Airport,50.34500122070313,30.89469909667969,427.0,EU,UA,UA-32,Kiev,UKBB,KBP,
623825,DLH493,LH493,3c4a8b,D-ABTK,B744,CYVR,EDDF,2020-03-27 21:55:21+00:00,2020-03-28 06:28:44+00:00,20200328,Vancouver International Airport,49.193901061999995,-123.183998108,14.0,,CA,CA-BC,Vancouver,CYVR,YVR,,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
623827,CJT246,W8246,c059d2,C-GIAJ,B752,TXKF,KEWR,2020-03-27 21:55:37+00:00,2020-03-28 00:06:09+00:00,20200328,L.F. Wade International International Airport,32.363998413085945,-64.67870330810547,12.0,,BM,BM-U-A,Hamilton,TXKF,BDA,,Newark Liberty International Airport,40.69250106811523,-74.168701171875,18.0,,US,US-NJ,Newark,KEWR,EWR,EWR
623828,ASA1087,AS1087,a5939c,N459AS,B739,KAUS,KVUO,2020-03-27 21:55:48+00:00,2020-03-28 01:41:13+00:00,20200328,Austin Bergstrom International Airport,30.194499969482425,-97.6698989868164,542.0,,US,US-TX,Austin,KAUS,AUS,AUS,Pearson Field,45.620499,-122.655998,25.0,,US,US-WA,Vancouver,KVUO,,VUO
623830,SWA2660,,ac8b2e,N907WN,B737,CO14,KVUO,2020-03-27 21:56:10+00:00,2020-03-28 00:13:39+00:00,20200328,Reasoner Airport,39.91669845581055,-104.80500030517578,5100.0,,US,US-CO,Brighton,CO14,,CO14,Pearson Field,45.620499,-122.655998,25.0,,US,US-WA,Vancouver,KVUO,,VUO
623832,AWI4852,,a5c36e,N470ZW,CRJ2,KPVD,KORD,2020-03-27 21:56:13+00:00,2020-03-28 00:38:50+00:00,20200328,Theodore Francis Green State Airport,41.732601,-71.42040300000001,55.0,,US,US-RI,Providence,KPVD,PVD,PVD,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
623833,JIA5564,OH5564,a75359,N571NN,CRJ9,KPHL,16FL,2020-03-27 21:56:16+00:00,2020-03-28 00:00:52+00:00,20200328,Philadelphia International Airport,39.87189865112305,-75.24109649658203,36.0,,US,US-PA,Philadelphia,KPHL,PHL,PHL,J-22 Ranch Airport,30.725200653076172,-87.20140075683594,200.0,,US,US-FL,Milton,16FL,,16FL
623838,SWA800,WN800,abe147,N8649A,B738,KLGA,KDAL,2020-03-27 21:56:43+00:00,2020-03-28 01:27:59+00:00,20200328,La Guardia Airport,40.77719879,-73.87259674,21.0,,US,US-NY,New York,KLGA,LGA,LGA,Dallas Love Field,32.847099,-96.851799,487.0,,US,US-TX,Dallas,KDAL,DAL,DAL
623840,NKS656,NK656,a64294,N502NK,A319,KLAX,7PS7,2020-03-27 21:56:45+00:00,2020-03-28 01:42:16+00:00,20200328,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Lenzner Farm Airport,40.53870010375977,-80.11730194091797,1250.0,,US,US-PA,Sewickley,7PS7,,7PS7
623844,SWA807,WN807,a260ed,N252WN,B737,KPVD,01FL,2020-03-27 21:57:16+00:00,2020-03-28 00:16:56+00:00,20200328,Theodore Francis Green State Airport,41.732601,-71.42040300000001,55.0,,US,US-RI,Providence,KPVD,PVD,PVD,Cedar Knoll Flying Ranch Airport,28.78190040588379,-81.1592025756836,19.0,,US,US-FL,Geneva,01FL,,01FL
623845,RPA6087,YX6087,a1a924,N206JQ,E75S,KDFW,KJFK,2020-03-27 21:57:17+00:00,2020-03-28 00:56:59+00:00,20200328,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK
623852,JBU529,B6529,a721a4,N559JB,A320,KFLL,KSAN,2020-03-27 21:57:46+00:00,2020-03-28 03:12:15+00:00,20200328,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,9.0,,US,US-FL,Fort Lauderdale,KFLL,FLL,FLL,San Diego International Airport,32.7336006165,-117.190002441,17.0,,US,US-CA,San Diego,KSAN,SAN,SAN
623853,AAL1152,AA1152,a9f818,N741UW,A319,KCLT,KIAH,2020-03-27 21:57:49+00:00,2020-03-28 00:03:55+00:00,20200328,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,748.0,,US,US-NC,Charlotte,KCLT,CLT,CLT,George Bush Intercontinental Houston Airport,29.98439979553223,-95.34140014648438,97.0,,US,US-TX,Houston,KIAH,IAH,IAH
623856,SWA522,WN522,a2c9ec,N279WN,B737,KMCI,KRSW,2020-03-27 21:57:52+00:00,2020-03-28 00:22:58+00:00,20200328,Kansas City International Airport,39.2976,-94.713898,1026.0,,US,US-MO,Kansas City,KMCI,MCI,MCI,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,30.0,,US,US-FL,Fort Myers,KRSW,RSW,RSW
623857,ROU1806,RV1806,c01a59,C-FJZK,B763,CYYZ,MROC,2020-03-27 21:57:53+00:00,2020-03-28 02:27:57+00:00,20200328,Lester B. Pearson International Airport,43.6772003174,-79.63059997559999,569.0,,CA,CA-ON,Toronto,CYYZ,YYZ,YYZ,Juan Santamaria International Airport,9.993860244750977,-84.20880126953125,3021.0,,CR,CR-A,San Jose,MROC,SJO,
623863,AAL1733,AA1733,ab6eb9,N836AW,A319,KPHL,KSTL,2020-03-27 21:58:27+00:00,2020-03-28 00:19:24+00:00,20200328,Philadelphia International Airport,39.87189865112305,-75.24109649658203,36.0,,US,US-PA,Philadelphia,KPHL,PHL,PHL,St Louis Lambert International Airport,38.748697,-90.370003,618.0,,US,US-MO,St Louis,KSTL,STL,STL
623869,AAL2471,AA2471,acc1ee,N921AN,B738,KDFW,KRIR,2020-03-27 21:59:17+00:00,2020-03-28 00:44:29+00:00,20200328,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW,Flabob Airport,33.989700317382805,-117.41100311279295,764.0,,US,US-CA,Riverside/Rubidoux/,KRIR,,RIR
623870,BOX513,,3c4588,D-AALH,B77L,VHHH,OMDB,2020-03-27 21:59:29+00:00,2020-03-28 05:46:08+00:00,20200328,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Dubai International Airport,25.252799987800003,55.3643989563,62.0,AS,AE,AE-DU,Dubai,OMDB,DXB,
623871,FFT2069,F92069,a38527,N326FR,,KRDU,KLAS,2020-03-27 21:59:34+00:00,2020-03-28 02:53:57+00:00,20200328,Raleigh Durham International Airport,35.877601623535156,-78.7874984741211,435.0,,US,US-NC,Raleigh/Durham,KRDU,RDU,RDU,McCarran International Airport,36.08010101,-115.15200039999999,2181.0,,US,US-NV,Las Vegas,KLAS,LAS,LAS
623875,JBU1212,B61212,a2033a,N229JB,E190,KRSW,KEWR,2020-03-27 21:59:55+00:00,2020-03-28 00:23:49+00:00,20200328,Southwest Florida International Airport,26.53619956970215,-81.75520324707031,30.0,,US,US-FL,Fort Myers,KRSW,RSW,RSW,Newark Liberty International Airport,40.69250106811523,-74.168701171875,18.0,,US,US-NJ,Newark,KEWR,EWR,EWR
623879,UAL58,UA58,a290d0,N2644U,B77W,KSFO,EDDF,2020-03-27 22:00:20+00:00,2020-03-28 08:10:20+00:00,20200328,San Francisco International Airport,37.61899948120117,-122.375,13.0,,US,US-CA,San Francisco,KSFO,SFO,SFO,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
623882,LNE1494,XL1494,e8021c,CC-CXE,B763,MDPC,EDDF,2020-03-27 22:00:33+00:00,2020-03-28 07:17:52+00:00,20200328,Punta Cana International Airport,18.567399978599997,-68.36340332030001,47.0,,DO,DO-11,Punta Cana,MDPC,PUJ,,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
623884,EIN122,EI122,4ca5c7,EI-DUZ,A333,KORD,EIDW,2020-03-27 22:00:41+00:00,2020-03-28 04:48:49+00:00,20200328,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD,Dublin Airport,53.421299,-6.27007,242.0,EU,IE,IE-D,Dublin,EIDW,DUB,
623885,AAL1736,AA1736,a0f73c,N161UW,A321,KAKH,KPDX,2020-03-27 22:00:46+00:00,2020-03-28 03:17:27+00:00,20200328,Gastonia Municipal Airport,35.202597999999995,-81.149902,798.0,,US,US-NC,Gastonia,KAKH,,AKH,Portland International Airport,45.58869934,-122.59799960000001,31.0,,US,US-OR,Portland,KPDX,PDX,PDX
623887,ASA326,AS326,ace785,N930VA,,KSFO,KJFK,2020-03-27 22:00:57+00:00,2020-03-28 02:29:49+00:00,20200328,San Francisco International Airport,37.61899948120117,-122.375,13.0,,US,US-CA,San Francisco,KSFO,SFO,SFO,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK
623888,SWA2390,WN2390,a74a5a,N569WN,B737,KOAK,KBNA,2020-03-27 22:01:04+00:00,2020-03-28 01:38:29+00:00,20200328,Metropolitan Oakland International Airport,37.721298,-122.221001,9.0,,US,US-CA,Oakland,KOAK,OAK,OAK,Nashville International Airport,36.1245002746582,-86.6781997680664,599.0,,US,US-TN,Nashville,KBNA,BNA,BNA
623889,UAL1640,,a83787,N62889,B739,KEWR,KTPA,2020-03-27 22:01:10+00:00,2020-03-28 00:15:17+00:00,20200328,Newark Liberty International Airport,40.69250106811523,-74.168701171875,18.0,,US,US-NJ,Newark,KEWR,EWR,EWR,Tampa International Airport,27.975500106811523,-82.533203125,26.0,,US,US-FL,Tampa,KTPA,TPA,TPA
623893,SWA1436,WN1436,aa7b10,N7746C,B737,KHOU,KPHX,2020-03-27 22:01:35+00:00,2020-03-28 00:30:56+00:00,20200328,William P Hobby Airport,29.64539909,-95.27890015,46.0,,US,US-TX,Houston,KHOU,HOU,HOU,Phoenix Sky Harbor International Airport,33.43429946899414,-112.01200103759766,1135.0,,US,US-AZ,Phoenix,KPHX,PHX,PHX
623895,ASQ4191,,a81bcc,N621UX,,KLGA,KORD,2020-03-27 22:01:49+00:00,2020-03-28 00:23:58+00:00,20200328,La Guardia Airport,40.77719879,-73.87259674,21.0,,US,US-NY,New York,KLGA,LGA,LGA,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
623896,AAL2886,AA2886,a1463a,N181UW,A321,KLAX,KORD,2020-03-27 22:01:52+00:00,2020-03-28 01:18:24+00:00,20200328,Los Angeles International Airport,33.94250107,-118.40799709999999,125.0,,US,US-CA,Los Angeles,KLAX,LAX,LAX,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD
623897,AAR587,,71be18,HL7618,B744,PANC,KJFK,2020-03-27 22:02:07+00:00,2020-03-28 04:00:56+00:00,20200328,Ted Stevens Anchorage International Airport,61.174400329589844,-149.99600219726562,152.0,,US,US-AK,Anchorage,PANC,ANC,ANC,John F Kennedy International Airport,40.63980103,-73.77890015,13.0,,US,US-NY,New York,KJFK,JFK,JFK
623900,ASA1626,AS1626,ab77ee,N838VA,A320,KSEA,KLAS,2020-03-27 22:02:14+00:00,2020-03-28 00:14:28+00:00,20200328,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA,McCarran International Airport,36.08010101,-115.15200039999999,2181.0,,US,US-NV,Las Vegas,KLAS,LAS,LAS
623901,AAL1035,AA1035,acdbef,N928AN,B738,KEWR,KDFW,2020-03-27 22:02:28+00:00,2020-03-28 01:35:28+00:00,20200328,Newark Liberty International Airport,40.69250106811523,-74.168701171875,18.0,,US,US-NJ,Newark,KEWR,EWR,EWR,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW
623902,UAL2802,UA2802,a2cb33,N27965,B789,KORD,EDDF,2020-03-27 22:02:36+00:00,2020-03-28 05:41:52+00:00,20200328,Chicago O'Hare International Airport,41.9786,-87.9048,672.0,,US,US-IL,Chicago,KORD,ORD,ORD,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
623903,ASA1693,AS1693,a8321a,N627VA,A320,KCMH,KSEA,2020-03-27 22:02:36+00:00,2020-03-28 03:00:27+00:00,20200328,John Glenn Columbus International Airport,39.998001,-82.891899,815.0,,US,US-OH,Columbus,KCMH,CMH,CMH,Seattle Tacoma International Airport,47.449001,-122.308998,433.0,,US,US-WA,Seattle,KSEA,SEA,SEA
623907,AAL745,AA745,a8c32a,N664AW,A320,KYIP,KPHX,2020-03-27 22:03:06+00:00,2020-03-28 02:20:45+00:00,20200328,Willow Run Airport,42.23789978,-83.53040314,716.0,,US,US-MI,Detroit,KYIP,YIP,YIP,Phoenix Sky Harbor International Airport,33.43429946899414,-112.01200103759766,1135.0,,US,US-AZ,Phoenix,KPHX,PHX,PHX
623908,DAL1934,DL1934,a3ec93,N352DN,,KATL,KMSP,2020-03-27 22:03:06+00:00,2020-03-28 00:14:58+00:00,20200328,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026.0,,US,US-GA,Atlanta,KATL,ATL,ATL,Minneapolis-St Paul International/Wold-Chamberlain Airport,44.882,-93.221802,841.0,,US,US-MN,Minneapolis,KMSP,MSP,MSP
623909,ACA872,AC872,c0173e,C-FIUV,B77W,CYYZ,EDDF,2020-03-27 22:03:08+00:00,2020-03-28 05:13:22+00:00,20200328,Lester B. Pearson International Airport,43.6772003174,-79.63059997559999,569.0,,CA,CA-ON,Toronto,CYYZ,YYZ,YYZ,Frankfurt am Main Airport,50.033333,8.570556,364.0,EU,DE,DE-HE,Frankfurt am Main,EDDF,FRA,
623910,AAL2481,AA2481,ad5d5f,N960NN,B738,KDFW,02PR,2020-03-27 22:03:14+00:00,2020-03-28 02:04:14+00:00,20200328,Dallas Fort Worth International Airport,32.896801,-97.038002,607.0,,US,US-TX,Dallas-Fort Worth,KDFW,DFW,DFW,Cuylers Airport,18.45330047607422,-66.36689758300781,15.0,,PR,PR-U-A,Vega Baja,02PR,,02PR
623912,QFA702,QF702,7c6dd5,VH-VZB,B738,YMML,YYAK,2020-03-27 22:03:24+00:00,2020-03-28 00:57:42+00:00,20200328,Melbourne International Airport,-37.673302,144.843002,434.0,OC,AU,AU-VIC,Melbourne,YMML,MEL,,Yalkulka Airport,-16.733299255371097,145.33299255371094,,OC,AU,AU-QLD,,YYAK,,
623916,DAL951,DL951,a3c15d,,,KLGA,KMIA,2020-03-27 22:04:07+00:00,2020-03-28 00:21:37+00:00,20200328,La Guardia Airport,40.77719879,-73.87259674,21.0,,US,US-NY,New York,KLGA,LGA,LGA,Miami International Airport,25.79319953918457,-80.29060363769531,8.0,,US,US-FL,Miami,KMIA,MIA,MIA
623917,SWA4107,WN4107,a9d41e,N732SW,B737,KDEN,KDAL,2020-03-27 22:04:12+00:00,2020-03-28 01:42:46+00:00,20200328,Denver International Airport,39.861698150635,-104.672996521,5431.0,,US,US-CO,Denver,KDEN,DEN,DEN,Dallas Love Field,32.847099,-96.851799,487.0,,US,US-TX,Dallas,KDAL,DAL,DAL
623920,JBU2339,B62339,a7456c,N568JB,A320,KBOS,KBUR,2020-03-27 22:04:36+00:00,2020-03-28 04:34:38+00:00,20200328,General Edward Lawrence Logan International Airport,42.36429977,-71.00520325,20.0,,US,US-MA,Boston,KBOS,BOS,BOS,Bob Hope Airport,34.200698852539055,-118.35900115966795,778.0,,US,US-CA,Burbank,KBUR,BUR,BUR
623922,UAE9845,EK9845,89616c,A6-EFF,B77L,VHHH,OMDW,2020-03-27 22:04:43+00:00,2020-03-28 06:02:19+00:00,20200328,Hong Kong International Airport,22.308901000000002,113.915001,28.0,AS,HK,HK-U-A,Hong Kong,VHHH,HKG,,Al Maktoum International Airport,24.896356,55.161389,114.0,AS,AE,AE-DU,Jebel Ali,OMDW,DWC,
623926,SCX8958,,aaf260,N804SY,B738,KBFI,KMSP,2020-03-27 22:05:25+00:00,2020-03-28 00:44:52+00:00,20200328,Boeing Field King County International Airport,47.52999877929688,-122.302001953125,21.0,,US,US-WA,Seattle,KBFI,BFI,BFI,Minneapolis-St Paul International/Wold-Chamberlain Airport,44.882,-93.221802,841.0,,US,US-MN,Minneapolis,KMSP,MSP,MSP
